tool	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0
HOLA-integralized/09.chull0_equivalent.yml	done	0.037407833	0.04209212400019169	29.339648	0.523010	done	0.038619832	0.04282096298993565	29.560832	0.365356	done	0.037951515	0.04226395601290278	29.548544	0.210022
HOLA-integralized/09.chull1_equivalent.yml	done	0.048749831	0.052834339992841706	29.573120	0.121338	done	0.041302304	0.04534402201534249	30.044160	0.272339	done	0.045155794	0.04952432998106815	29.884416	0.247375
HOLA-integralized/09.chull2_equivalent.yml	done	0.045226533	0.04930379497818649	29.462528	0.250977	done	0.043198024	0.04769737899187021	29.679616	0.349976	done	0.038661274	0.04361016899929382	29.741056	0.452515
HOLA-integralized/09.chull3_equivalent.yml	done	0.037071009	0.04120306597906165	29.519872	0.143799	done	0.055944365	0.060259910009335726	29.687808	0.317932	done	0.045302046	0.04948940299800597	29.687808	0.285095
HOLA-integralized/10.chull0_equivalent.yml	done	0.057897958	0.06263477200991474	30.343168	0.274170	done	0.046747651	0.05083736198139377	30.867456	0.420166	done	0.051774734	0.0523654010030441	30.998528	0.408875
HOLA-integralized/11.chull0_equivalent.yml	done	0.040630417	0.044889843004057184	29.437952	0.244995	done	0.039292093	0.04337255097925663	29.573120	0.244629	done	0.046561837	0.04720184000325389	29.777920	0.223694
HOLA-integralized/12.chull0_equivalent.yml	done	0.049401496	0.054278779978631064	29.736960	0.365784	done	0.041859158	0.04597371301497333	29.741056	0.214417	done	0.039669666	0.04445620402111672	29.683712	0.225220
HOLA-integralized/12.chull1_equivalent.yml	done	0.044443716	0.04908024502219632	30.044160	0.288940	done	0.059858946	0.06423028599238023	31.096832	0.559692	done	0.05292937	0.05355726199923083	31.506432	0.442200
HOLA-integralized/13.chull0_equivalent.yml	done	0.039021473	0.04319812299218029	29.872128	0.256409	done	0.050449534	0.05514323399984278	30.486528	0.505737	done	0.050523281	0.055781103001208976	30.568448	0.403748
HOLA-integralized/14.chull0_equivalent.yml	done	0.038458555	0.04281917100888677	29.782016	0.351196	done	0.054679892	0.059578914020676166	29.822976	0.388184	done	0.05570995	0.059978175995638594	29.945856	0.329651
HOLA-integralized/15.chull0_equivalent.yml	done	0.035896072	0.040209625993156806	29.519872	0.169800	done	0.045327365	0.05000691401073709	29.519872	0.305359	done	0.038592113	0.0393001830088906	29.577216	0.308594
HOLA-integralized/16.chull0_equivalent.yml	done	0.032324636	0.036391770001500845	29.519872	0.306458	done	0.039240999	0.04370555700734258	29.646848	0.373047	done	0.046682174	0.051404208003077656	29.585408	0.318909
HOLA-integralized/17.chull0_equivalent.yml	done	0.041001798	0.04529404899221845	29.417472	0.178162	done	0.051098681	0.0559138480166439	29.650944	0.412720	done	0.06992514	0.07417388798785396	29.614080	0.288757
HOLA-integralized/17.chull1_integralized.yml	done	0.044722572	0.04895037098322064	29.913088	0.244202	done	0.042910261	0.047083065001061186	29.945856	0.211731	done	0.041497648	0.04662470499170013	30.175232	0.270264
HOLA-integralized/18.chull0_equivalent.yml	done	0.04643426	0.051465208001900464	29.560832	0.261353	done	0.043635161	0.047975446010241285	29.822976	0.362061	done	0.042472845	0.04323940898757428	29.966336	0.245728
HOLA-integralized/19.chull0_equivalent.yml	done	0.036644341	0.0409064469859004	29.827072	0.166382	done	0.041909636	0.04609677998814732	29.782016	0.200684	done	0.041763748	0.04242822100059129	29.913088	0.306396
HOLA-integralized/20.chull0_equivalent.yml	done	0.043926551	0.048711679992266	30.048256	0.440369	done	0.056442437	0.06099212099798024	31.408128	0.453613	done	0.072440285	0.07658299899776466	31.637504	0.502441
HOLA-integralized/21.chull0_equivalent.yml	done	0.040401413	0.04114029702031985	29.859840	0.429321	done	0.042776431	0.046772274014074355	30.138368	0.251709	done	0.057296557	0.06156736001139507	30.244864	0.340149
HOLA-integralized/22.chull0_equivalent.yml	done	0.038697566	0.04374381501111202	29.921280	0.387634	done	0.056770853	0.06123467700672336	30.437376	0.344116	done	0.046858748	0.04888735298300162	30.629888	0.287537
HOLA-integralized/23.chull0_equivalent.yml	done	0.038380068	0.042702973005361855	29.413376	0.314575	done	0.038052125	0.0436906130053103	29.569024	0.349792	done	0.050240766	0.054392780002672225	29.671424	0.207275
HOLA-integralized/24.chull0_equivalent.yml	done	0.040908277	0.04504173301393166	29.491200	0.140198	done	0.044644693	0.04552944499300793	29.581312	0.278259	done	0.040301385	0.04434230600600131	29.523968	0.272034
HOLA-integralized/24.chull1_integralized.yml	done	0.036336171	0.04030095299822278	29.798400	0.468811	done	0.041757799	0.04583328100852668	29.786112	0.276184	done	0.057786258	0.06222614800208248	29.876224	0.284973
HOLA-integralized/24.chull2_integralized.yml	done	0.047022281	0.051408648025244474	29.958144	0.333618	done	0.047505791	0.05222212499938905	29.974528	0.476379	done	0.038259415	0.038767341000493616	30.044160	0.466125
HOLA-integralized/25.chull0_equivalent.yml	done	0.039047192	0.040537846012739465	29.704192	0.514465	done	0.065549149	0.06969232700066641	29.818880	0.200500	done	0.038871724	0.039515533979283646	29.966336	0.281006
HOLA-integralized/25.chull1_integralized.yml	done	0.077054462	0.08191504998831078	30.568448	0.549683	done	0.077764475	0.08211665198905393	31.559680	0.593262	done	0.072333735	0.07647053699474782	31.952896	0.540161
HOLA-integralized/26.chull0_equivalent.yml	done	0.045865794	0.05014544798177667	29.818880	0.216187	done	0.047263754	0.05186226201476529	29.818880	0.409973	done	0.05344885	0.057883013010723516	29.954048	0.196228
HOLA-integralized/26.chull1_equivalent.yml	done	0.043266609	0.04768091402365826	29.982720	0.262695	done	0.273777175	0.08527606498682871	33.128448	0.945679	done	0.321465254	0.09186880302149802	33.624064	1.424683
HOLA-integralized/26.chull2_integralized.yml	done	1.581590732	1.585696126014227	42.467328	27.394409	TIMEOUT	307.070728014	47.39381206102553	374.337536	778.426575	TIMEOUT	306.40014551	46.90775931099779	451.915776	710.964966
HOLA-integralized/27.chull0_equivalent.yml	done	0.03454586	0.03861091201542877	29.429760	0.154297	done	0.115475353	0.12568288197508082	29.945856	0.422913	done	0.122591592	0.12764942302601412	29.614080	0.416870
HOLA-integralized/27.chull1_equivalent.yml	done	0.037565985	0.04181712100398727	29.466624	0.144714	done	0.040460963	0.04500162199838087	29.446144	0.345642	done	0.112910939	0.11894165200646967	29.446144	0.310669
HOLA-integralized/27.chull2_integralized.yml	done	0.051389503	0.05561756499810144	30.007296	0.260193	done	0.042885201	0.048207518993876874	30.474240	0.452148	done	0.067874588	0.07228269800543785	30.638080	0.337646
HOLA-integralized/28.chull0_equivalent.yml	done	0.04868552	0.05306886599282734	29.548544	0.262817	done	0.050134789	0.05440815899055451	29.818880	0.219543	done	0.039388674	0.043449807999422774	29.859840	0.318481
HOLA-integralized/28.chull1_equivalent.yml	done	0.037166639	0.04135221999604255	29.458432	0.164307	done	0.042357673	0.04719500700593926	29.573120	0.404419	done	0.039560652	0.04442938099964522	29.655040	0.294373
HOLA-integralized/29.chull0_equivalent.yml	done	0.035902251	0.040189544000895694	29.618176	0.164429	done	0.053445856	0.05754441299359314	29.691904	0.249573	done	0.0403747	0.04461695899954066	29.810688	0.268494
HOLA-integralized/29.chull1_integralized.yml	done	0.062105783	0.06619112097541802	30.965760	0.429932	done	0.094263443	0.09954898699652404	32.538624	0.950806	done	0.075446464	0.07943871698807925	32.690176	0.699951
HOLA-integralized/30.chull0_equivalent.yml	done	0.037424213	0.038039125996874645	29.601792	0.326965	done	0.041882699	0.04627502299263142	29.564928	0.331299	done	0.038743321	0.04282078001415357	29.609984	0.193176
HOLA-integralized/31.chull0_equivalent.yml	done	0.04318098	0.0473355230060406	29.396992	0.177490	done	0.052002322	0.05672142401454039	29.519872	0.447021	done	0.038430733	0.03918374399654567	29.548544	0.243958
HOLA-integralized/31.chull1_integralized.yml	done	0.056243306	0.061407362984027714	30.183424	0.167664	done	0.049184798	0.053291274001821876	30.707712	0.795837	done	0.045807057	0.046546207973733544	30.830592	0.304932
HOLA-integralized/31.chull2_integralized.yml	done	0.049669258	0.0539070290105883	30.285824	0.317810	done	0.051241262	0.05526005200226791	30.859264	0.574219	done	0.057341125	0.06178612800431438	31.391744	0.524780
HOLA-integralized/32.chull0_equivalent.yml	done	0.056219892	0.060415004001697525	29.986816	0.182983	done	0.043764125	0.047834683005930856	30.138368	0.359009	done	0.044727516	0.048840516014024615	30.674944	0.438110
HOLA-integralized/33.chull0_equivalent.yml	done	0.036163372	0.040222429001005366	29.569024	0.215576	done	0.104406663	0.10869930998887867	29.671424	0.386353	done	0.053860018	0.05826306401286274	29.831168	0.337891
HOLA-integralized/33.chull1_equivalent.yml	done	0.051511209	0.056452792981872335	29.814784	0.139648	done	0.106465777	0.11071275800350122	29.921280	0.340881	done	0.054881143	0.05937652400461957	30.085120	0.296509
HOLA-integralized/33.chull2_integralized.yml	done	0.072554234	0.0766381440043915	31.522816	0.812805	done	0.210801268	0.21636655402835459	34.934784	1.548645	done	0.133358661	0.13782438199268654	36.773888	1.327637
HOLA-integralized/34.chull0_equivalent.yml	done	0.052905113	0.05748147898702882	29.859840	0.347229	done	0.115530464	0.07923298599780537	32.317440	0.536743	done	0.106175821	0.06165934700402431	32.440320	0.412170
HOLA-integralized/35.chull0_equivalent.yml	done	0.043851659	0.04828223600634374	29.425664	0.144897	done	0.039356833	0.04011002799961716	29.519872	0.251648	done	0.040326459	0.044880504021421075	29.556736	0.304565
HOLA-integralized/36.chull0_equivalent.yml	done	0.04444244	0.04868697401252575	29.810688	0.541382	done	0.115635592	0.06072067399509251	32.337920	0.448792	done	0.155576293	0.06968922502710484	32.886784	0.549377
HOLA-integralized/36.chull1_equivalent.yml	done	0.059081847	0.06345699800294824	29.433856	0.240173	done	0.041676898	0.04576257901499048	29.560832	0.280823	done	0.041843163	0.04290497800684534	29.675520	0.267395
HOLA-integralized/36.chull2_integralized.yml	done	0.097723508	0.10333078799885698	32.346112	1.606628	done	3.254737371	0.7740888880216517	49.348608	16.801636	done	4.025000632	1.0995214949944057	56.586240	23.217712
HOLA-integralized/36.chull3_equivalent.yml	done	0.040627013	0.04442539298906922	29.913088	0.219482	done	0.120611569	0.12975218598148786	30.863360	0.514832	done	0.121775121	0.12801729299826548	31.133696	0.414124
HOLA-integralized/37.chull0_equivalent.yml	done	0.041727852	0.0462855740042869	29.732864	0.425171	done	0.042565676	0.04673020899645053	29.818880	0.292236	done	0.040126611	0.040855853992979974	29.908992	0.316895
HOLA-integralized/38.chull0_equivalent.yml	done	0.04495624	0.04914685001131147	29.876224	0.289246	done	0.096190996	0.06500547201721929	32.010240	0.479797	done	0.110469705	0.06157311500282958	32.485376	0.513306
HOLA-integralized/39.chull0_equivalent.yml	done	0.036247683	0.04103995600598864	29.593600	0.261963	done	0.041908905	0.04804293499910273	29.683712	0.984253	done	0.043455589	0.04766327000106685	29.691904	0.183777
HOLA-integralized/40.chull0_equivalent.yml	done	0.0387557	0.04279654601123184	29.913088	0.393433	done	0.089469948	0.052657289983471856	32.309248	0.447388	done	0.134627106	0.06914994897670113	32.759808	0.533020
HOLA-integralized/40.chull1_equivalent.yml	done	0.056506236	0.06082557298941538	29.691904	0.190369	done	0.047236294	0.05134602097677998	29.822976	0.223389	done	0.053293378	0.057542477996321395	29.818880	0.345337
HOLA-integralized/41.chull0_equivalent.yml	done	0.042134844	0.046622148976894096	29.560832	0.289978	done	0.03953833	0.04459879198111594	29.630464	0.405457	done	0.035675407	0.036332642019260675	29.569024	0.332214
HOLA-integralized/42.chull0_equivalent.yml	done	0.069058674	0.07344689700403251	30.437376	0.639282	done	0.426729984	0.1382974710140843	33.845248	2.412781	done	0.523484603	0.1468205860001035	34.594816	3.162964
HOLA-integralized/43.chull0_equivalent.yml	done	0.041808535	0.04795273600029759	29.564928	0.370422	done	0.122068128	0.1264380409847945	29.794304	0.322815	done	0.094088536	0.09870672499528155	29.949952	0.391602
HOLA-integralized/44.chull0_equivalent.yml	done	0.043448699	0.04821610398357734	29.454336	0.225342	done	0.066800611	0.0712343959894497	29.650944	0.526367	done	0.072940636	0.07712378600263037	29.679616	0.191528
HOLA-integralized/45.chull0_equivalent.yml	done	0.053682832	0.057840947003569454	30.044160	0.189270	done	0.306657258	0.176995962014189	32.772096	0.558105	done	0.179153246	0.08350273300311528	33.411072	0.957275
HOLA-integralized/45.chull1_integralized.yml	done	0.204930132	0.210313274001237	32.997376	2.927307	done	2.261668256	0.41563749601482414	39.538688	9.272034	done	2.693756569	0.4805652640061453	42.758144	9.560242
HOLA-integralized/45.chull2_equivalent.yml	done	0.043420295	0.04772940499242395	29.978624	0.426147	done	0.122179107	0.13091205398086458	30.965760	0.474304	done	0.145515157	0.14977755697327666	31.395840	0.482361
HOLA-integralized/46.chull0_equivalent.yml	done	0.049971241	0.05429130501579493	30.195712	0.364624	done	0.458441639	0.15546294499654323	34.197504	1.795166	done	0.590032168	0.15103925199946389	36.208640	2.486084
cra-monotone-integralized/loop-acceleration/array3ab6df5.ihull0_integralized.yml	done	0.041496219	0.04230483798892237	29.835264	0.353577	done	0.038585147	0.03924998501315713	29.655040	0.220032	done	0.056419906	0.06077321100747213	29.650944	0.366699
cra-monotone-integralized/loop-acceleration/array3ab6df5.ihull1_integralized.yml	done	0.044072418	0.044833697989815846	29.519872	0.193604	done	0.065088834	0.06923488300526515	29.437952	0.116577	done	0.040674055	0.045018081000307575	29.577216	0.185486
cra-monotone-integralized/loop-acceleration/array_1-126c599.ihull0_integralized.yml	done	0.040706022	0.04532533200108446	29.827072	0.330322	done	0.047634154	0.05195616601849906	29.560832	0.240173	done	0.055652667	0.059759005991509184	29.720576	0.127686
cra-monotone-integralized/loop-acceleration/array_1-2c2265f.ihull0_integralized.yml	done	0.042901195	0.04346570000052452	29.782016	0.208252	done	0.049443451	0.053601154999341816	29.536256	0.120728	done	0.041227398	0.04537783598061651	29.716480	0.304016
cra-monotone-integralized/loop-acceleration/array_2-1-simple2a2b74.ihull0_integralized.yml	done	0.058794868	0.06301920997793786	30.314496	0.416443	done	0.047953545	0.052169714006595314	29.913088	0.232178	done	0.046333463	0.050382584013277665	30.433280	0.241150
cra-monotone-integralized/loop-acceleration/array_2-1-simple2a2b74.ihull1_integralized.yml	done	0.058431898	0.06288268399657682	30.175232	0.380005	done	0.060858238	0.06492844398599118	29.782016	0.153564	done	0.06373638	0.068153619999066	30.089216	0.309753
cra-monotone-integralized/loop-acceleration/array_2-1-simple2a2b74.ihull2_integralized.yml	done	0.064941482	0.06920775899197906	30.109696	0.316833	done	0.042589543	0.04675697299535386	29.782016	0.210632	done	0.066418768	0.07065912199323066	30.089216	0.260193
cra-monotone-integralized/loop-acceleration/array_2-1aec01f.ihull0_integralized.yml	done	0.043190873	0.04417929198825732	29.913088	0.291565	done	0.052255795	0.0564840940060094	29.691904	0.148254	done	0.045508915	0.05009810900082812	29.933568	0.201782
cra-monotone-integralized/loop-acceleration/array_2-1aec01f.ihull1_integralized.yml	done	0.065026937	0.069353497994598	30.048256	0.340820	done	0.054028002	0.05806620098883286	29.863936	0.300110	done	0.061059567	0.06596758900559507	30.306304	0.542358
cra-monotone-integralized/loop-acceleration/array_2-2-simpledd9def.ihull0_integralized.yml	done	0.052758675	0.05342139699496329	30.306304	0.424011	done	0.05043249	0.05448131199227646	29.835264	0.290405	done	0.046961676	0.04762745299376547	30.396416	0.236877
cra-monotone-integralized/loop-acceleration/array_2-2-simpledd9def.ihull1_integralized.yml	done	0.051274961	0.05546623602276668	30.085120	0.242615	done	0.058953095	0.06323214099393226	29.696000	0.149719	done	0.049587389	0.0540989349829033	30.089216	0.324829
cra-monotone-integralized/loop-acceleration/array_2-2-simpledd9def.ihull2_integralized.yml	done	0.046660865	0.050835684000048786	30.052352	0.433655	done	0.052206511	0.05635426301159896	29.736960	0.137634	done	0.052638478	0.05671459098812193	30.142464	0.300232
cra-monotone-integralized/loop-acceleration/array_2-222bec4.ihull0_integralized.yml	done	0.055916946	0.061743310012388974	29.913088	0.484375	done	0.056027341	0.06013498498941772	29.732864	0.211060	done	0.051633778	0.05615814498742111	29.782016	0.350830
cra-monotone-integralized/loop-acceleration/array_2-222bec4.ihull1_integralized.yml	done	0.046377672	0.04709023001487367	29.986816	0.342834	done	0.051494161	0.05554609000682831	29.917184	0.161682	done	0.048674436	0.05342023298726417	30.416896	0.443787
cra-monotone-integralized/loop-acceleration/array_3-1214add.ihull0_integralized.yml	done	0.041376044	0.04582201098673977	29.753344	0.328491	done	0.064033499	0.06821210097405128	29.466624	0.198120	done	0.047984154	0.052925044001312926	29.577216	0.468567
cra-monotone-integralized/loop-acceleration/array_3-1214add.ihull1_integralized.yml	done	0.049507878	0.053666485007852316	29.519872	0.261353	done	0.043383761	0.047851788986008614	29.519872	0.227722	done	0.047471519	0.05168245598906651	29.601792	0.284058
cra-monotone-integralized/loop-acceleration/array_3-2954d43.ihull0_integralized.yml	done	0.0429865	0.043728751013986766	29.736960	0.297424	done	0.048734322	0.05374131799908355	29.519872	0.242188	done	0.042024243	0.04617479199077934	29.573120	0.186401
cra-monotone-integralized/loop-acceleration/array_3-2954d43.ihull1_integralized.yml	done	0.040058379	0.04460488597396761	29.548544	0.295776	done	0.04551039	0.04983165598241612	29.388800	0.222107	done	0.043640371	0.04435096197994426	29.474816	0.197998
cra-monotone-integralized/loop-acceleration/array_4cea3c1.ihull0_integralized.yml	done	0.05034518	0.05571780999889597	29.523968	0.312683	done	0.039784433	0.043899092997889966	29.507584	0.162537	done	0.06041581	0.06551758397836238	29.499392	0.307983
cra-monotone-integralized/loop-acceleration/array_4cea3c1.ihull1_integralized.yml	done	0.041844765	0.04595094599062577	29.827072	0.375916	done	0.050444878	0.054798324999865144	29.618176	0.186646	done	0.05383046	0.05855769099434838	29.814784	0.349487
cra-monotone-integralized/loop-acceleration/const_1-19e9da5.ihull0_integralized.yml	done	0.042166769	0.04279903302085586	29.716480	0.198120	done	0.059136152	0.06335679200128652	29.782016	0.169128	done	0.041113852	0.04175832599867135	29.577216	0.287354
cra-monotone-integralized/loop-acceleration/const_1-26abfd4.ihull0_integralized.yml	done	0.040701218	0.04482738999649882	29.806592	0.222046	done	0.039349367	0.04346938701928593	29.569024	0.141052	done	0.040893471	0.04502723601763137	29.634560	0.268677
cra-monotone-integralized/loop-acceleration/diamond_1-1268e76.ihull0_integralized.yml	done	0.063602612	0.06785718601895496	30.117888	0.290039	done	0.041811064	0.04611227600253187	30.044160	0.201477	done	0.046365468	0.05030886598979123	30.232576	0.233154
cra-monotone-integralized/loop-acceleration/diamond_1-2ef297a.ihull0_integralized.yml	done	0.049593314	0.05496821799897589	30.044160	0.423279	done	0.044204432	0.04824919402017258	29.966336	0.198059	done	0.049306222	0.06432070198934525	30.167040	0.766968
cra-monotone-integralized/loop-acceleration/diamond_2-2df4743.ihull0_integralized.yml	done	3.575207913	3.580643591005355	58.470400	59.290833	done	1.591994546	1.5962273170007393	120.401920	18.691223	done	2.840264155	2.8635527529986575	123.887616	37.390259
cra-monotone-integralized/loop-acceleration/functions_1-1cf079b.ihull0_integralized.yml	done	0.085815771	0.08999326400225982	30.605312	0.428284	done	0.08268345	0.08694204298080876	30.019584	0.232422	done	0.05046449	0.05452030900050886	30.625792	0.348450
cra-monotone-integralized/loop-acceleration/functions_1-2737bb6.ihull0_integralized.yml	done	0.075428048	0.08045188101823442	30.646272	0.743591	done	0.047437119	0.051752643019426614	30.044160	0.185486	done	0.04820687	0.05226089901407249	30.707712	0.249329
cra-monotone-integralized/loop-acceleration/multivar_1-1058a07.ihull0_integralized.yml	done	0.043620261	0.044255752000026405	29.814784	0.821899	done	0.048255517	0.05256898998050019	29.519872	0.161499	done	0.041682765	0.046094396006083116	29.589504	0.278870
cra-monotone-integralized/loop-acceleration/multivar_1-2611cbd.ihull0_integralized.yml	done	0.072413402	0.07705099001759663	29.732864	0.339844	done	0.037265633	0.04129211499821395	29.577216	0.154846	done	0.046170359	0.050232242996571586	29.659136	0.251831
cra-monotone-integralized/loop-acceleration/nested_1-1b0f227.ihull0_integralized.yml	done	0.037548304	0.04161989700514823	29.462528	0.361328	done	0.043504154	0.04786859601153992	29.474816	0.179871	done	0.040173528	0.044303763017524034	29.483008	0.309937
cra-monotone-integralized/loop-acceleration/nested_1-1b0f227.ihull1_integralized.yml	done	0.041653265	0.045605349994730204	29.827072	0.537476	done	0.058791002	0.0630645299970638	29.679616	0.149841	done	0.039144792	0.040264250012114644	29.757440	0.353333
cra-monotone-integralized/loop-acceleration/nested_1-2d1a7ad.ihull0_integralized.yml	done	0.056369369	0.06056045199511573	29.650944	0.276855	done	0.057840992	0.058530085982056335	29.437952	0.234375	done	0.045047128	0.04912293201778084	29.519872	0.252747
cra-monotone-integralized/loop-acceleration/nested_1-2d1a7ad.ihull1_integralized.yml	done	0.042507592	0.0465488699846901	29.884416	0.437927	done	0.042263593	0.04644735500914976	29.650944	0.144348	done	0.042537041	0.04661045697866939	29.835264	0.190125
cra-monotone-integralized/loop-acceleration/overflow_1-19d210a.ihull0_integralized.yml	done	0.036965586	0.04108157800510526	29.433856	0.171265	done	0.042111992	0.04634282298502512	29.491200	0.238953	done	0.042210473	0.046335330000147223	29.650944	0.311218
cra-monotone-integralized/loop-acceleration/phases_1-1c7676b.ihull0_integralized.yml	done	0.044389788	0.04882876199553721	29.892608	0.251099	done	0.042803712	0.04696074698586017	29.519872	0.173584	done	0.052648335	0.05743922101100907	29.626368	0.346741
cra-monotone-integralized/loop-acceleration/phases_1-276b655.ihull0_integralized.yml	done	0.045434692	0.049599476013099775	29.822976	0.276245	done	0.040708229	0.04480521101504564	29.515776	0.153015	done	0.041839359	0.04601036600070074	29.650944	0.207764
cra-monotone-integralized/loop-acceleration/phases_2-112c6db.ihull0_integralized.yml	done	0.046496598	0.05074031901312992	30.158848	0.317749	done	0.047306692	0.05140905099688098	30.031872	0.325256	done	0.044509115	0.04900375899160281	30.339072	0.412598
cra-monotone-integralized/loop-acceleration/phases_2-28603b2.ihull0_integralized.yml	done	0.052325572	0.05669705799664371	30.306304	0.342346	done	0.043460877	0.044577371008927	30.076928	0.236633	done	0.053850374	0.05548160200123675	30.310400	0.386597
cra-monotone-integralized/loop-acceleration/simple_1-1f1a63b.ihull0_integralized.yml	done	0.04537577	0.04951743400306441	29.560832	0.261841	done	0.060049094	0.06432319799205288	29.462528	0.183838	done	0.039320444	0.03980557798058726	29.474816	0.274780
cra-monotone-integralized/loop-acceleration/simple_1-2bfe7a0.ihull0_integralized.yml	done	0.045337109	0.04951612598961219	29.458432	0.400696	done	0.047269603	0.0512672110053245	29.515776	0.108215	done	0.047096211	0.048208372987573966	29.519872	0.765747
cra-monotone-integralized/loop-acceleration/simple_2-1e3070b.ihull0_integralized.yml	done	0.04229443	0.04667298300773837	29.536256	0.941528	done	0.042981313	0.04752859499421902	29.519872	0.124268	done	0.040410798	0.04098736000014469	29.421568	0.448608
cra-monotone-integralized/loop-acceleration/simple_2-2fd63cb.ihull0_integralized.yml	done	0.102053654	0.10652887300238945	29.523968	0.310730	done	0.056387173	0.060682116978568956	29.532160	0.140808	done	0.068634475	0.07370547598111443	29.597696	0.234558
cra-monotone-integralized/loop-acceleration/simple_3-159c4bf.ihull0_integralized.yml	done	0.092252774	0.0967443700064905	29.450240	0.292175	done	0.039721117	0.040345129993511364	29.519872	0.150208	done	0.043910817	0.06390497498796321	31.666176	0.540833
cra-monotone-integralized/loop-acceleration/simple_3-2b7a1bd.ihull0_integralized.yml	done	0.075034241	0.08233181800460443	29.388800	0.339539	done	0.055518202	0.05990359798306599	29.650944	0.111633	done	0.045830354	0.053025625995360315	30.453760	0.404907
cra-monotone-integralized/loop-acceleration/simple_4-12ce195.ihull0_integralized.yml	done	0.055185296	0.05962448500213213	29.425664	0.288147	done	0.054466133	0.05854931200155988	29.450240	0.196411	done	0.043713459	0.05396161900716834	30.347264	0.397278
cra-monotone-integralized/loop-acceleration/simple_4-2eca21f.ihull0_integralized.yml	done	0.045475356	0.046947694005211815	29.519872	0.290344	done	0.047478457	0.0520826950087212	29.503488	0.438232	done	0.041670023	0.04584142999374308	29.470720	0.273926
cra-monotone-integralized/loop-acceleration/underapprox_1-1deb634.ihull0_integralized.yml	done	0.044152261	0.04481946400483139	29.741056	0.180542	done	0.104519267	0.10955209701205604	29.511680	0.318481	done	0.041530586	0.045627596002304927	29.589504	0.176819
cra-monotone-integralized/loop-acceleration/underapprox_1-26108e3.ihull0_integralized.yml	done	0.04930033	0.053651170019293204	29.831168	0.217468	done	0.033665531	0.034476692002499476	29.564928	0.345276	done	0.043690417	0.04445535899139941	29.581312	0.397095
cra-monotone-integralized/loop-acceleration/underapprox_2-1d3df0b.ihull0_integralized.yml	done	0.043520358	0.047907366999424994	29.749248	0.298889	done	0.048757081	0.053722652985015884	29.626368	0.230591	done	0.059377623	0.06354421601281501	29.577216	0.299622
cra-monotone-integralized/loop-acceleration/underapprox_2-22d1b6a.ihull0_integralized.yml	done	0.045238521	0.0491433440183755	29.745152	0.499451	done	0.049499782	0.05361299100331962	29.581312	0.147644	done	0.047752264	0.05470382099156268	29.921280	0.247253
cra-monotone-integralized/loop-crafted/simple_array_index_value_1-1042d57.ihull0_integralized.yml	done	0.049303829	0.05390184299903922	29.921280	0.344177	done	0.135895897	0.07263978201081045	34.332672	0.357239	done	0.533359403	0.16203728099935688	36.958208	2.219727
cra-monotone-integralized/loop-crafted/simple_array_index_value_1-1042d57.ihull1_integralized.yml	done	0.040780674	0.041602966986829415	29.474816	0.362427	done	0.046113023	0.050230689987074584	29.437952	0.243774	done	0.071227799	0.08596970498911105	31.191040	0.372559
cra-monotone-integralized/loop-crafted/simple_array_index_value_1-206317c.ihull0_integralized.yml	done	0.042656969	0.04754354199394584	29.859840	0.306274	done	0.046939964	0.051197385997511446	29.556736	0.219177	done	0.044584872	0.04906851999112405	29.704192	0.186707
cra-monotone-integralized/loop-crafted/simple_array_index_value_2dae439.ihull0_integralized.yml	done	0.053504549	0.0577217579993885	29.560832	0.268433	done	0.04613797	0.05042719899211079	29.425664	0.190796	done	0.04309417	0.04716893599834293	29.569024	0.016846
cra-monotone-integralized/loop-crafted/simple_array_index_value_2dae439.ihull1_integralized.yml	done	0.039689082	0.04428991401800886	29.556736	0.325928	done	0.074694817	0.07928772899322212	29.433856	0.225098	done	0.044220465	0.044821682007750496	29.650944	0.296570
cra-monotone-integralized/loop-crafted/simple_array_index_value_309eaf5.ihull0_integralized.yml	done	0.073442211	0.07833851699251682	30.961664	0.685181	done	0.061658331	0.06585962700773962	30.830592	0.174683	done	0.060384836	0.06098882999503985	31.694848	0.480774
cra-monotone-integralized/loop-crafted/simple_array_index_value_309eaf5.ihull1_integralized.yml	done	0.064204922	0.06835463500465266	29.835264	0.190552	done	0.039525147	0.04364835799788125	29.663232	0.138184	done	0.043542854	0.047912079986417666	29.659136	0.319946
cra-monotone-integralized/loop-crafted/simple_array_index_value_4.i.v+lhb-reducer0da18f.ihull0_integralized.yml	done	0.039772075	0.043916922993957996	29.655040	0.271790	done	0.045056507	0.049214284983463585	29.569024	0.157959	done	0.047055953	0.05164995201630518	29.450240	0.279175
cra-monotone-integralized/loop-crafted/simple_array_index_value_4.i.v+lhb-reducer0da18f.ihull1_integralized.yml	done	0.039059562	0.04322741201031022	29.896704	0.207947	done	0.046564961	0.05085384999983944	29.650944	0.219421	done	0.044910778	0.04903338698204607	29.843456	0.296570
