tool	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll2_valuebound20a14a97.i---hull-3.yml	done	0.028884	0.031273405998945236	31.485952	done	0.029819	0.03222183900652453	31.637504	done	0.03119	0.03352294200158212	31.780864	done	0.029017	0.03191146100289188	31.670272
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll2_valuebound20a14a97.i---hull-4.yml	done	0.029121	0.03225969300547149	31.477760	done	0.028351	0.03062735599814914	31.588352	done	0.029129	0.03126158699160442	31.514624	done	0.02985	0.03254718100652099	31.678464
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll2_valuebound20a14a97.i---hull-5.yml	done	0.034632	0.03789432799385395	31.490048	done	0.032614	0.03462456499983091	31.531008	done	0.035125	0.037276703005773015	31.678464	done	0.03089	0.033385766990249977	31.690752
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll2_valuebound501b5bd0.i---hull-0.yml	done	0.030469	0.033173611998790875	31.424512	done	0.02767	0.030113796005025506	31.584256	done	0.028198	0.030140007002046332	31.490048	done	0.03056	0.03321978700114414	31.813632
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll2_valuebound501b5bd0.i---hull-1.yml	done	0.033389	0.03621423200820573	31.821824	done	0.028155	0.030037295990041457	31.461376	done	0.029001	0.03179981099674478	31.371264	done	0.028844	0.03164536101394333	31.559680
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll2_valuebound501b5bd0.i---hull-2.yml	done	0.029812	0.03210533999663312	31.739904	done	0.028822	0.030613030001404695	31.522816	done	0.034394	0.036834569997154176	31.809536	done	0.032892	0.036204609990818426	31.944704
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll2_valuebound501b5bd0.i---hull-3.yml	done	0.029964	0.032556427002418786	31.481856	done	0.029234	0.03185575400129892	31.522816	done	0.027623	0.030243853994761594	31.514624	done	0.029945	0.032618980010738596	31.944704
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll2_valuebound501b5bd0.i---hull-4.yml	done	0.036925	0.0394396119954763	31.490048	done	0.028501	0.030977536996942945	31.502336	done	0.031535	0.03476570900238585	31.494144	done	0.033321	0.03596327701234259	31.936512
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll2_valuebound501b5bd0.i---hull-5.yml	done	0.02923	0.03232081700116396	31.768576	done	0.029119	0.031708988011814654	31.657984	done	0.028856	0.03138163399125915	31.440896	done	0.028932	0.031830624997382984	31.756288
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound1003b3483.i---hull-0.yml	done	0.028155	0.030811189993983135	31.813632	done	0.029647	0.032441668008686975	31.559680	done	0.029387	0.03192553500412032	31.444992	done	0.029762	0.03225263999775052	31.883264
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound1003b3483.i---hull-1.yml	done	0.036909	0.03960963500139769	31.612928	done	0.033947	0.03635112100164406	31.830016	done	0.02966	0.032874476004508324	31.498240	done	0.030214	0.033049149002181366	31.776768
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound1003b3483.i---hull-2.yml	done	0.123262	0.12638307201268617	35.344384	done	0.035292	0.0374236889911117	31.899648	done	0.030478	0.03301124800054822	31.502336	done	0.030132	0.03295512800104916	31.928320
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound1003b3483.i---hull-3.yml	done	0.122564	0.1255646070057992	35.467264	done	0.03492	0.037550212000496686	31.625216	done	0.029478	0.032167815006687306	31.477760	done	0.03057	0.03313971299212426	32.096256
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound1003b3483.i---hull-4.yml	done	0.123253	0.12572494900086895	35.414016	done	0.030505	0.03349683700071182	31.649792	done	0.036666	0.04001958199660294	31.506432	done	0.038887	0.040847193013178185	31.870976
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound1003b3483.i---hull-5.yml	done	0.118845	0.12211850899620913	35.614720	done	0.03343	0.036656525000580586	31.662080	done	0.033787	0.036517062006169	31.744000	done	0.031407	0.03399017301853746	31.879168
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound109bbe07.i---hull-0.yml	done	0.032398	0.03474212498986162	31.666176	done	0.028494	0.031567049998557195	31.547392	done	0.032204	0.0350586839922471	31.621120	done	0.032329	0.03481812702375464	32.018432
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound109bbe07.i---hull-1.yml	done	0.029734	0.032326415996067226	31.543296	done	0.035086	0.03746994699758943	31.580160	done	0.029452	0.031882658004178666	31.424512	done	0.028506	0.030915814015315846	31.698944
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound109bbe07.i---hull-2.yml	done	0.03906	0.041438783999183215	31.973376	done	0.02879	0.03147153998725116	31.645696	done	0.033125	0.03532091800298076	31.608832	done	0.033005	0.03583164999145083	32.215040
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound109bbe07.i---hull-3.yml	done	0.040869	0.043226816997048445	31.977472	done	0.034032	0.03667955800483469	31.625216	done	0.034455	0.03699060800136067	31.481856	done	0.034447	0.03700064099393785	31.977472
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound109bbe07.i---hull-4.yml	done	0.043772	0.04656955899554305	32.227328	done	0.030283	0.03295184500166215	31.641600	done	0.02845	0.03159161600342486	31.502336	done	0.032035	0.0349561549955979	32.108544
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound109bbe07.i---hull-5.yml	done	0.038607	0.041708670993102714	32.362496	done	0.029521	0.03187468199757859	31.768576	done	0.030381	0.03224652599601541	31.494144	done	0.032642	0.035338933987077326	31.875072
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound1b38274.i---hull-0.yml	done	0.033665	0.03582330601057038	31.797248	done	0.035827	0.03850300099293236	31.571968	done	0.029281	0.031685114998253994	31.686656	done	0.031337	0.03454360499745235	32.153600
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound1b38274.i---hull-1.yml	done	0.029031	0.03168354099034332	31.539200	done	0.033073	0.035638508008560166	31.678464	done	0.028862	0.031762749000336044	31.547392	done	0.030107	0.03270606297883205	31.694848
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound1b38274.i---hull-2.yml	done	0.029937	0.0328433990071062	31.584256	done	0.036586	0.03886867899564095	31.948800	done	0.031802	0.03458556400437374	31.469568	done	0.034038	0.03683466601069085	31.838208
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound1b38274.i---hull-3.yml	done	0.028601	0.030316069998661987	31.842304	done	0.030919	0.03324618699843995	31.612928	done	0.029782	0.03251418599393219	31.715328	done	0.029744	0.03229741202085279	31.834112
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound1b38274.i---hull-4.yml	done	0.028347	0.03023128499626182	31.604736	done	0.029049	0.03178796099382453	31.629312	done	0.035199	0.03767051000613719	31.588352	done	0.029	0.03174939099699259	31.813632
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound1b38274.i---hull-5.yml	done	0.029376	0.032269932999042794	31.584256	done	0.032262	0.0350411300023552	31.858688	done	0.028959	0.03179233300033957	31.490048	done	0.030035	0.032982022006763145	32.088064
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound20c2235f.i---hull-0.yml	done	0.033079	0.03511182499642018	31.543296	done	0.030857	0.03392984700622037	31.551488	done	0.029693	0.03264136899088044	31.621120	done	0.030898	0.03341346900560893	31.715328
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound20c2235f.i---hull-1.yml	done	0.030259	0.032781415997305885	31.543296	done	0.028553	0.03058208200673107	31.690752	done	0.031571	0.03452930100320373	31.711232	done	0.030598	0.033550547988852486	31.883264
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound20c2235f.i---hull-2.yml	done	0.046735	0.04944044399599079	32.362496	done	0.030185	0.03270021399657708	31.641600	done	0.028866	0.031137586003751494	31.477760	done	0.029657	0.03333815099904314	31.834112
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound20c2235f.i---hull-3.yml	done	0.04735	0.050153921998571604	32.346112	done	0.029427	0.031892913990304805	31.629312	done	0.029981	0.03262309399724472	31.543296	done	0.03683	0.03943763900315389	31.825920
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound20c2235f.i---hull-4.yml	done	0.050091	0.05283284399774857	32.370688	done	0.029837	0.03213954200327862	31.678464	done	0.028687	0.03141055800369941	31.485952	done	0.036895	0.0387940309883561	31.875072
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound20c2235f.i---hull-5.yml	done	0.047546	0.05005248398811091	32.411648	done	0.027912	0.02987650199793279	31.653888	done	0.029635	0.031906040996545926	31.477760	done	0.032107	0.03533574700122699	32.243712
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound293dbd4.i---hull-0.yml	done	0.03029	0.03264506600680761	31.543296	done	0.028085	0.031210745000862516	31.567872	done	0.031956	0.03478417301084846	31.588352	done	0.035191	0.03778817300917581	31.809536
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound293dbd4.i---hull-1.yml	done	0.031144	0.03419057901191991	31.801344	done	0.029215	0.03146772399486508	31.559680	done	0.033532	0.035958874999778345	31.432704	done	0.029911	0.03296174100250937	31.698944
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound293dbd4.i---hull-2.yml	done	0.032947	0.035714216995984316	31.920128	done	0.032743	0.03553456600639038	31.944704	done	0.030267	0.03249984099238645	31.477760	done	0.03061	0.033460895996540785	32.124928
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound293dbd4.i---hull-3.yml	done	0.030735	0.032470930003910325	31.649792	done	0.035031	0.03761949700128753	31.899648	done	0.035122	0.03734289600106422	32.022528	done	0.031201	0.03320729100960307	31.830016
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound293dbd4.i---hull-4.yml	done	0.031785	0.03482160200655926	31.678464	done	0.028293	0.031102983994060196	31.641600	done	0.03793	0.041001833000336774	31.633408	done	0.030585	0.032642496982589364	31.944704
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound293dbd4.i---hull-5.yml	done	0.030881	0.03401586599647999	31.649792	done	0.035085	0.03803269099444151	31.633408	done	0.033436	0.03573684301227331	31.748096	done	0.030762	0.03280311598791741	31.891456
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound50f05061.i---hull-0.yml	done	0.058186	0.0624722040083725	31.657984	done	0.029846	0.032723277996410616	31.567872	done	0.04217	0.04766953700163867	31.457280	done	0.030202	0.032461408991366625	31.694848
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound50f05061.i---hull-1.yml	done	0.03123	0.033503230995847844	31.690752	done	0.030718	0.03336784400744364	31.559680	done	0.028248	0.03054726200934965	31.649792	done	0.029957	0.03228523698635399	31.711232
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound50f05061.i---hull-2.yml	done	0.072831	0.07577854600094724	33.550336	done	0.031486	0.03442308699595742	31.883264	done	0.032133	0.034531196011812426	31.481856	done	0.036773	0.03933875498478301	31.830016
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound50f05061.i---hull-3.yml	done	0.078312	0.08094075600092765	33.681408	done	0.02948	0.03181860299082473	31.625216	done	0.030572	0.033526696992339566	31.477760	done	0.035672	0.0386671650048811	31.830016
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound50f05061.i---hull-4.yml	done	0.075228	0.07742611999856308	33.628160	done	0.036926	0.03946732499753125	31.649792	done	0.035223	0.037770505994558334	31.498240	done	0.029624	0.03195354199851863	31.887360
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound50f05061.i---hull-5.yml	done	0.074265	0.076962833001744	33.599488	done	0.029707	0.033149167997180484	31.825920	done	0.028119	0.03130088999751024	31.485952	done	0.029669	0.03261202201247215	32.026624
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound5a143ac.i---hull-0.yml	done	0.028951	0.03130378200148698	31.801344	done	0.031101	0.033847993006929755	31.555584	done	0.027826	0.030827306007267907	31.690752	done	0.029929	0.03224838801543228	31.707136
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound5a143ac.i---hull-1.yml	done	0.031799	0.034733518012217246	31.539200	done	0.028744	0.03135138200013898	31.559680	done	0.030489	0.033062779999454506	31.555584	done	0.030457	0.03249178998521529	31.952896
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound5a143ac.i---hull-2.yml	done	0.039695	0.04248674100381322	31.789056	done	0.0296	0.032351253990782425	31.625216	done	0.029676	0.03199080099875573	31.604736	done	0.0306	0.03327655399334617	31.850496
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound5a143ac.i---hull-3.yml	done	0.033994	0.03640378099225927	31.784960	done	0.033305	0.03648599100415595	31.719424	done	0.029876	0.03241130500100553	31.825920	done	0.029771	0.03250733599998057	31.944704
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound5a143ac.i---hull-4.yml	done	0.035229	0.038004039000952616	31.772672	done	0.035742	0.03780565700435545	31.789056	done	0.029725	0.03334626500145532	31.870976	done	0.029188	0.031236740003805608	32.002048
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_unwindbound5a143ac.i---hull-5.yml	done	0.034484	0.036862035005469806	31.764480	done	0.030633	0.03238808900641743	31.662080	done	0.028403	0.030516868995619006	31.764480	done	0.037688	0.04013141599716619	31.875072
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound100606c75.i---hull-0.yml	done	0.028159	0.03080134399351664	31.649792	done	0.028203	0.030607494001742452	31.731712	done	0.032135	0.03426387699437328	31.666176	done	0.053481	0.05928516300627962	31.547392
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound100606c75.i---hull-1.yml	done	0.031089	0.03390944701095577	31.428608	done	0.028776	0.031115532998228446	31.715328	done	0.040053	0.04278018900367897	31.387648	done	0.029289	0.03161974300746806	31.674368
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound100606c75.i---hull-2.yml	done	0.029253	0.03222797598573379	31.481856	done	0.030012	0.03269252099562436	31.506432	done	0.043724	0.04604448100144509	31.428608	done	0.029567	0.03251982299843803	31.916032
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound100606c75.i---hull-3.yml	done	0.031126	0.03361558300093748	31.588352	done	0.031674	0.03438069000549149	31.707136	done	0.032091	0.03525831500883214	31.551488	done	0.028918	0.031233350979164243	31.666176
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound100606c75.i---hull-4.yml	done	0.030593	0.03308753600867931	31.629312	done	0.028446	0.031001223003841005	31.518720	done	0.03709	0.03980704200512264	31.518720	done	0.028588	0.031013508996693417	31.682560
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound100606c75.i---hull-5.yml	done	0.03361	0.03667210499406792	31.485952	done	0.028472	0.030301082995720208	31.539200	done	0.0292	0.03139416698832065	31.514624	done	0.029672	0.03254640402155928	31.985664
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound1057cf52.i---hull-0.yml	done	0.02757	0.029585224998299964	31.531008	done	0.028245	0.03079745099239517	31.461376	done	0.029262	0.031614364008419216	31.371264	done	0.038739	0.04119097598595545	31.555584
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound1057cf52.i---hull-1.yml	done	0.03206	0.035470340997562744	31.698944	done	0.028252	0.03044074701028876	31.457280	done	0.035428	0.03830321900022682	31.375360	done	0.03326	0.03606133200810291	31.784960
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound1057cf52.i---hull-2.yml	done	0.034454	0.037253679998684675	31.592448	done	0.034354	0.0369667689956259	31.809536	done	0.029309	0.031739558005938306	31.506432	done	0.02957	0.03241979901213199	31.776768
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound1057cf52.i---hull-3.yml	done	0.029214	0.03182066399313044	31.477760	done	0.02947	0.0324412600020878	31.518720	done	0.031223	0.033691809003357776	31.547392	done	0.032376	0.03462205998948775	31.653888
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound1057cf52.i---hull-4.yml	done	0.028272	0.03078967100009322	31.576064	done	0.029013	0.03172079900105018	31.744000	done	0.030065	0.0328636979975272	31.670272	done	0.031052	0.03371106699341908	32.108544
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound1057cf52.i---hull-5.yml	done	0.028412	0.03157067100983113	31.748096	done	0.030156	0.032962917000986636	31.883264	done	0.029389	0.03200323101191316	31.707136	done	0.029499	0.03207330699660815	31.682560
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound1d1bcb2.i---hull-0.yml	done	0.027118	0.02930653300427366	31.244288	done	0.028783	0.03149591200053692	30.994432	done	0.029476	0.03181099900393747	31.199232	done	0.031028	0.03295540699036792	30.982144
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound1d1bcb2.i---hull-1.yml	done	0.026225	0.028894211005535908	31.080448	done	0.026761	0.02870062700822018	30.982144	done	0.026711	0.02961211299407296	31.014912	done	0.027982	0.030370722990483046	30.998528
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound1d1bcb2.i---hull-2.yml	done	0.027916	0.031189134999294765	31.105024	done	0.030314	0.03329296800075099	30.789632	done	0.02661	0.02967183200235013	30.978048	done	0.033723	0.0362796540139243	31.031296
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound1d1bcb2.i---hull-3.yml	done	0.028076	0.0307595709891757	31.096832	done	0.025366	0.02812292599992361	30.986240	done	0.026633	0.029185692997998558	31.092736	done	0.029729	0.0324691959831398	30.973952
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound1d1bcb2.i---hull-4.yml	done	0.028301	0.03115785200498067	31.277056	done	0.026229	0.029056472005322576	30.990336	done	0.029415	0.03241152699047234	30.994432	done	0.028461	0.03112647499074228	31.244288
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound1d1bcb2.i---hull-5.yml	done	0.029005	0.03171627000847366	31.137792	done	0.026373	0.0292754960100865	31.092736	done	0.028039	0.030764278999413364	30.994432	done	0.027518	0.030141371011268348	30.990336
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound209ae869.i---hull-0.yml	done	0.028314	0.03126068199344445	31.436800	done	0.029753	0.03172080100921448	31.576064	done	0.030526	0.033324695003102534	31.485952	done	0.029822	0.03245608299039304	31.576064
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound209ae869.i---hull-1.yml	done	0.030409	0.03306332499778364	31.539200	done	0.028148	0.0306669480050914	31.449088	done	0.028761	0.03188662799948361	31.363072	done	0.029658	0.032115263980813324	31.547392
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound209ae869.i---hull-2.yml	done	0.029349	0.032421380004961975	31.576064	done	0.030067	0.032579432998318225	31.526912	done	0.031104	0.03365184999711346	31.436800	done	0.035194	0.03801227602525614	31.776768
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound209ae869.i---hull-3.yml	done	0.029337	0.03185341200151015	31.596544	done	0.032961	0.035078772009001113	31.772672	done	0.036665	0.0402663639979437	31.993856	done	0.029349	0.03198480699211359	31.698944
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound209ae869.i---hull-4.yml	done	0.029137	0.03181880099873524	31.473664	done	0.028417	0.03046219699899666	31.518720	done	0.028743	0.031188185006612912	31.744000	done	0.029907	0.03253710598801263	31.686656
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound209ae869.i---hull-5.yml	done	0.028569	0.03141642799891997	31.481856	done	0.031349	0.03357058600522578	31.539200	done	0.028486	0.03125589199771639	31.453184	done	0.031305	0.034105964994523674	31.723520
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound22e7859.i---hull-0.yml	done	0.028145	0.030481805006274953	31.428608	done	0.02921	0.03177442500600591	31.711232	done	0.028892	0.0322618229984073	31.375360	done	0.028145	0.030189656012225896	31.551488
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound22e7859.i---hull-1.yml	done	0.028069	0.030743591007194482	31.686656	done	0.027714	0.0299406470003305	31.457280	done	0.032954	0.036881139007164165	31.744000	done	0.029685	0.03182823699899018	31.830016
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound22e7859.i---hull-2.yml	done	0.028865	0.031090422999113798	31.744000	done	0.028614	0.03139988500333857	32.006144	done	0.028538	0.03142727600061335	31.428608	done	0.03396	0.03622568599530496	31.662080
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound22e7859.i---hull-3.yml	done	0.035209	0.03802910000376869	31.739904	done	0.033103	0.0356295620003948	31.514624	done	0.037249	0.039939484995556995	31.428608	done	0.028206	0.030280434002634138	31.686656
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound22e7859.i---hull-4.yml	done	0.028614	0.030987876001745462	31.813632	done	0.029006	0.031897744003799744	31.539200	done	0.031386	0.0344565809937194	31.449088	done	0.034339	0.035966735013062134	31.698944
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound22e7859.i---hull-5.yml	done	0.030684	0.03336373499769252	31.473664	done	0.027942	0.03052436599682551	31.526912	done	0.028737	0.031040588990435936	31.559680	done	0.029227	0.031959052983438596	31.674368
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound5094f12c.i---hull-0.yml	done	0.028147	0.030675253001390956	31.547392	done	0.028973	0.03109881898853928	31.457280	done	0.03483	0.03789094999956433	31.551488	done	0.031347	0.03359002299839631	31.682560
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound5094f12c.i---hull-1.yml	done	0.033662	0.03629299299791455	31.920128	done	0.027291	0.02956115800770931	31.719424	done	0.028757	0.031611270998837426	31.703040	done	0.032494	0.03478122400701977	31.555584
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound5094f12c.i---hull-2.yml	done	0.036861	0.039368040990666486	31.756288	done	0.030527	0.033242578007047996	31.789056	done	0.02847	0.03088905700133182	31.432704	done	0.031168	0.034392584988381714	31.776768
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound5094f12c.i---hull-3.yml	done	0.027506	0.02929535500879865	31.514624	done	0.029036	0.031289449994801544	31.535104	done	0.031938	0.03439348700339906	31.436800	done	0.029763	0.03256214200519025	31.666176
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound5094f12c.i---hull-4.yml	done	0.030362	0.033067108000977896	31.481856	done	0.028711	0.03168766899034381	31.772672	done	0.036031	0.03864679200341925	31.449088	done	0.02945	0.031940881977789104	31.797248
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound5094f12c.i---hull-5.yml	done	0.034949	0.038093909999588504	31.514624	done	0.030416	0.03224333398975432	31.535104	done	0.028744	0.03144892999262083	31.571968	done	0.031331	0.03429288399638608	31.682560
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound5a93d4a.i---hull-0.yml	done	0.034729	0.03721858299104497	31.731712	done	0.028071	0.030003134001162834	31.453184	done	0.037157	0.039387498996802606	31.625216	done	0.029859	0.032148385012988	31.539200
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound5a93d4a.i---hull-1.yml	done	0.028285	0.03088383200520184	31.494144	done	0.0289	0.030959494994021952	31.879168	done	0.032362	0.03526068000064697	31.375360	done	0.030147	0.03300070500699803	31.956992
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound5a93d4a.i---hull-2.yml	done	0.029981	0.03283890101010911	31.490048	done	0.029881	0.03177676799532492	31.748096	done	0.028979	0.031809624008019455	31.444992	done	0.029393	0.0320147949969396	31.924224
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound5a93d4a.i---hull-3.yml	done	0.034282	0.03684254900144879	31.498240	done	0.029551	0.032109220992424525	31.518720	done	0.027303	0.030333747999975458	31.440896	done	0.03039	0.03332643897738308	31.678464
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound5a93d4a.i---hull-4.yml	done	0.030139	0.033502778998808935	31.485952	done	0.028425	0.030589887988753617	31.752192	done	0.029711	0.032384821999585256	31.440896	done	0.031265	0.03414639798575081	31.952896
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-ll_valuebound5a93d4a.i---hull-5.yml	done	0.030244	0.032957031988189556	31.543296	done	0.028885	0.03182830000878312	31.780864	done	0.029269	0.0318052860093303	31.444992	done	0.029239	0.032229631004156545	31.944704
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u2_unwindbound100340f19.i---hull-0.yml	done	0.028065	0.030925020997528918	31.551488	done	0.033491	0.036340729013318196	31.805440	done	0.029531	0.03165129698754754	31.653888	done	0.032051	0.03446237099706195	31.940608
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u2_unwindbound100340f19.i---hull-1.yml	done	0.033379	0.03600392299995292	31.543296	done	0.031	0.033703692999552004	31.813632	done	0.032936	0.035426201997324824	31.399936	done	0.03111	0.03360556700499728	31.944704
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u2_unwindbound100340f19.i---hull-2.yml	done	0.120646	0.12297969400242437	35.360768	done	0.032281	0.035125884009175934	31.870976	done	0.02969	0.03212074100156315	31.842304	done	0.0328	0.03644282300956547	31.784960
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u2_unwindbound100340f19.i---hull-3.yml	done	0.12392	0.12659142300253734	35.368960	done	0.029162	0.03143997899314854	31.797248	done	0.031826	0.0348661480093142	31.739904	done	0.0295	0.03192428301554173	32.288768
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u2_unwindbound100340f19.i---hull-4.yml	done	0.117196	0.1198226390115451	35.454976	done	0.030807	0.03368140698876232	31.875072	done	0.034524	0.03740258999459911	31.502336	done	0.029501	0.03188881298410706	32.174080
