tool	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0
svcomp2025-cra-monotone-hulls/loop-crafted/simple_vardep_12e314a.i---hull-4.yml	TIMEOUT	30.863978	30.873092997004278	457.531392	done	0.029115	0.0315108840004541	31.735808	done	0.028656	0.03162693000922445	31.404032	done	0.028008	0.030104981997283176	31.625216
svcomp2025-cra-monotone-hulls/loop-crafted/simple_vardep_12e314a.i---hull-5.yml	TIMEOUT	30.8638	30.872510966000846	461.516800	done	0.027775	0.030732701008673757	31.723520	done	0.031325	0.034031622009933926	31.645696	done	0.028531	0.03078558099514339	31.518720
svcomp2025-cra-monotone-hulls/loop-crafted/simple_vardep_2150c93.i---hull-2.yml	TIMEOUT	30.862965	30.872806411993224	498.733056	done	0.028566	0.031853128006332554	31.789056	done	0.030846	0.033479951991466805	31.707136	done	0.038422	0.041212027994333766	31.891456
svcomp2025-cra-monotone-hulls/loop-crafted/simple_vardep_2150c93.i---hull-3.yml	TIMEOUT	30.864027	30.872007412006496	498.601984	done	0.029966	0.032709838997107	31.526912	done	0.028316	0.030850859999191016	31.547392	done	0.030621	0.03381898399675265	31.965184
svcomp2025-cra-monotone-hulls/loop-crafted/simple_vardep_2150c93.i---hull-4.yml	TIMEOUT	30.86408	30.87304294599744	488.845312	done	0.029213	0.03193616500357166	31.797248	done	0.029797	0.03250100000877865	31.805440	done	0.0281	0.02993410700582899	31.748096
svcomp2025-cra-monotone-hulls/loop-crafted/simple_vardep_2150c93.i---hull-5.yml	TIMEOUT	30.866086	30.87455307399796	488.960000	done	0.028702	0.03179337999608833	31.551488	done	0.028843	0.032450540995341726	31.440896	done	0.030882	0.03364528599195182	31.633408
svcomp2025-cra-monotone-hulls/loop-invgen/fragtest_simple7ec4f9.i---hull-10.yml	TIMEOUT	30.862488	30.872561570999096	424.976384	done	0.028375	0.030834004006464966	31.485952	done	0.030528	0.03328515400062315	31.371264	done	0.028965	0.03138279399718158	31.502336
svcomp2025-cra-monotone-hulls/loop-invgen/fragtest_simple7ec4f9.i---hull-11.yml	TIMEOUT	30.863026	30.872558354007197	423.886848	done	0.029731	0.03204298499622382	31.490048	done	0.030879	0.03391891399223823	31.412224	done	0.029022	0.03171032000682317	31.608832
svcomp2025-cra-monotone-hulls/loop-invgen/fragtest_simple7ec4f9.i---hull-14.yml	TIMEOUT	30.862424	30.875922947001527	541.405184	done	0.030381	0.032613155999570154	31.281152	done	0.027368	0.030693910011905245	31.252480	done	0.02854	0.03116713700001128	31.473664
svcomp2025-cra-monotone-hulls/loop-invgen/fragtest_simple7ec4f9.i---hull-15.yml	TIMEOUT	30.863633	30.87305487500271	541.278208	done	0.027061	0.029875064006773755	31.289344	done	0.028246	0.03092107200063765	31.322112	done	0.031869	0.034014377000858076	31.354880
svcomp2025-cra-monotone-hulls/loop-invgen/fragtest_simple7ec4f9.i---hull-16.yml	TIMEOUT	30.864285	30.872861415002262	393.064448	done	0.02952	0.032659079995937645	31.330304	done	0.027217	0.030161619011778384	31.256576	done	0.05539	0.05783836300543044	31.465472
svcomp2025-cra-monotone-hulls/loop-invgen/fragtest_simple7ec4f9.i---hull-17.yml	TIMEOUT	30.862665	30.8716009369964	393.748480	done	0.030208	0.03275808000762481	31.473664	done	0.030491	0.03363297300529666	31.641600	done	0.02824	0.03173884699936025	31.465472
svcomp2025-cra-monotone-hulls/loop-invgen/fragtest_simple7ec4f9.i---hull-8.yml	TIMEOUT	30.863632	30.87469645899546	556.470272	done	0.028476	0.030733546009287238	31.404032	done	0.031837	0.03428161500778515	31.297536	done	0.031035	0.034019397004158236	31.596544
svcomp2025-cra-monotone-hulls/loop-invgen/fragtest_simple7ec4f9.i---hull-9.yml	TIMEOUT	30.865331	30.875384862010833	556.294144	done	0.026894	0.029385010013356805	31.408128	done	0.031872	0.034507033007685095	31.297536	done	0.027779	0.03044728199893143	31.473664
svcomp2025-cra-monotone-hulls/loop-invgen/string_concat-noarr805fd3.i---hull-10.yml	TIMEOUT	30.860883	30.870659606007393	392.785920	done	0.026852	0.02930833600112237	31.354880	done	0.027296	0.029934060003142804	31.481856	done	0.027375	0.02944879001006484	31.449088
svcomp2025-cra-monotone-hulls/loop-invgen/string_concat-noarr805fd3.i---hull-11.yml	TIMEOUT	30.860197	30.87347462400794	394.416128	done	0.028774	0.03081349199055694	31.379456	done	0.029994	0.032403192002675496	31.260672	done	0.027825	0.030659447991638444	31.571968
svcomp2025-cra-monotone-hulls/loop-invgen/string_concat-noarr805fd3.i---hull-2.yml	TIMEOUT	30.861668	30.873915064992616	427.790336	done	0.03025	0.031988825008738786	31.363072	done	0.02721	0.029965256006107666	31.272960	done	0.030196	0.03289240899903234	31.444992
svcomp2025-cra-monotone-hulls/loop-invgen/string_concat-noarr805fd3.i---hull-3.yml	TIMEOUT	30.860871	30.87538252599188	428.204032	done	0.028487	0.030559171995264478	31.350784	done	0.027097	0.029963537002913654	31.387648	done	0.027475	0.02985097700729966	31.539200
svcomp2025-cra-monotone-hulls/loop-invgen/string_concat-noarr805fd3.i---hull-4.yml	TIMEOUT	30.86485	30.87299244699534	416.665600	done	0.028009	0.029981925996253267	31.432704	done	0.030621	0.03416081999603193	31.490048	done	0.034588	0.037287569997715764	31.498240
svcomp2025-cra-monotone-hulls/loop-invgen/string_concat-noarr805fd3.i---hull-5.yml	TIMEOUT	30.861451	30.874109344003955	418.676736	done	0.032273	0.03491168899927288	31.698944	done	0.029956	0.032324660001904704	31.375360	done	0.027893	0.030969461004133336	31.764480
svcomp2025-cra-monotone-hulls/loop-invgen/string_concat-noarr805fd3.i---hull-8.yml	TIMEOUT	30.862554	30.87532561700209	541.245440	done	0.027784	0.030445696000242606	31.465472	done	0.027784	0.029956975995446555	31.236096	done	0.02765	0.02937020899844356	31.473664
svcomp2025-cra-monotone-hulls/loop-invgen/string_concat-noarr805fd3.i---hull-9.yml	TIMEOUT	30.862263	30.87397973399493	541.675520	done	0.027119	0.03087532499921508	31.293440	done	0.027754	0.03073921699251514	31.506432	done	0.028601	0.03139075498620514	31.363072
svcomp2025-cra-monotone-hulls/loop-lit/css20037da860.i---hull-0.yml	TIMEOUT	30.863555	30.87694833999558	514.781184	done	0.037344	0.03974531899439171	31.682560	done	0.036682	0.03884416499931831	31.645696	done	0.029851	0.032537197999772616	31.846400
svcomp2025-cra-monotone-hulls/loop-lit/css20037da860.i---hull-1.yml	TIMEOUT	30.863827	30.873589463008102	514.748416	done	0.033338	0.03571983599977102	31.629312	done	0.030421	0.032288058995618485	31.617024	done	0.075052	0.07933036000758875	31.944704
svcomp2025-cra-monotone-hulls/loop-lit/css20037da860.i---hull-2.yml	TIMEOUT	30.851863	30.860887736998848	139.735040	done	0.036209	0.039044153003487736	31.629312	done	0.03395	0.036372540998854674	31.637504	done	0.029767	0.032362857993575744	31.662080
svcomp2025-cra-monotone-hulls/loop-lit/css20037da860.i---hull-3.yml	TIMEOUT	30.852623	30.86097932200937	139.870208	done	0.028709	0.030619754994404502	31.551488	done	0.032765	0.03506929399736691	31.744000	done	0.029405	0.03174570501141716	31.780864
svcomp2025-cra-monotone-hulls/loop-lit/css20037da860.i---hull-4.yml	TIMEOUT	30.852668	30.864293271995848	205.119488	done	0.030263	0.03302874699875247	31.592448	done	0.030772	0.032694977009668946	31.576064	done	0.030863	0.033091258999775164	31.715328
svcomp2025-cra-monotone-hulls/loop-lit/css20037da860.i---hull-5.yml	TIMEOUT	30.855538	30.86509850200673	204.185600	done	0.032998	0.035775931988609955	31.617024	done	0.03163	0.03406795900082216	31.576064	done	0.028737	0.03127015399513766	31.707136
svcomp2025-cra-monotone-hulls/loop-new/count_by_1_variant26a8e5.i---hull-2.yml	TIMEOUT	30.860539	30.871099021998816	366.047232	done	0.030089	0.03272431700315792	31.346688	done	0.02716	0.02990207298716996	31.223808	done	0.027311	0.029835342997102998	31.506432
svcomp2025-cra-monotone-hulls/loop-new/count_by_1_variant26a8e5.i---hull-3.yml	TIMEOUT	30.860439	30.873333013994852	366.145536	done	0.027046	0.029022005997831002	31.350784	done	0.027831	0.03049346098850947	31.219712	done	0.028385	0.03076379600679502	31.293440
svcomp2025-cra-monotone-hulls/loop-new/count_by_1_variant26a8e5.i---hull-4.yml	TIMEOUT	30.860563	30.869999478003592	361.975808	done	0.030785	0.03322035000019241	31.494144	done	0.028577	0.031001694995211437	31.215616	done	0.028027	0.030611351001425646	31.293440
svcomp2025-cra-monotone-hulls/loop-new/count_by_1_variant26a8e5.i---hull-5.yml	TIMEOUT	30.85941	30.87124229798792	363.913216	done	0.026634	0.029232654997031204	31.244288	done	0.027363	0.029795030000968836	31.223808	done	0.029787	0.032144316006451845	31.293440
svcomp2025-cra-monotone-hulls/loop-new/count_by_1b675f7.i---hull-2.yml	TIMEOUT	30.860253	30.87072647700552	367.263744	done	0.027409	0.030475149003905244	31.346688	done	0.036256	0.03856233299302403	31.383552	done	0.040981	0.04408401700493414	31.277056
svcomp2025-cra-monotone-hulls/loop-new/count_by_1b675f7.i---hull-3.yml	TIMEOUT	30.859219	30.870780428987928	367.710208	done	0.02753	0.029672028991626576	31.330304	done	0.027076	0.029511172004276887	31.223808	done	0.033532	0.035805552994133905	31.576064
svcomp2025-cra-monotone-hulls/loop-new/count_by_1b675f7.i---hull-4.yml	TIMEOUT	30.861808	30.872468857996864	361.594880	done	0.030062	0.032270978001179174	31.346688	done	0.027082	0.029360239001107402	31.211520	done	0.028479	0.030824703004327603	31.277056
svcomp2025-cra-monotone-hulls/loop-new/count_by_1b675f7.i---hull-5.yml	TIMEOUT	30.859588	30.869568782989518	362.393600	done	0.027444	0.03033639800560195	31.498240	done	0.027453	0.030084283993346617	31.211520	done	0.028117	0.03040639999380801	31.686656
svcomp2025-cra-monotone-hulls/loop-new/count_by_2d3e001.i---hull-2.yml	TIMEOUT	30.857973	30.870816477006883	366.198784	done	0.028306	0.030810165000730194	31.297536	done	0.030567	0.03310835300362669	31.211520	done	0.027483	0.029733719013165683	31.326208
svcomp2025-cra-monotone-hulls/loop-new/count_by_2d3e001.i---hull-3.yml	TIMEOUT	30.859541	30.87093104000087	367.300608	done	0.031163	0.03297635600029025	31.420416	done	0.028297	0.03134554599819239	31.481856	done	0.02625	0.029624457994941622	31.719424
svcomp2025-cra-monotone-hulls/loop-new/count_by_2d3e001.i---hull-4.yml	TIMEOUT	30.863505	30.871525780996308	363.016192	done	0.026612	0.0292023829970276	31.219712	done	0.03372	0.03608778800116852	31.240192	done	0.034035	0.03642432499327697	31.342592
svcomp2025-cra-monotone-hulls/loop-new/count_by_2d3e001.i---hull-5.yml	TIMEOUT	30.859089	30.87277450200054	364.240896	done	0.027907	0.03040045700618066	31.506432	done	0.034972	0.03760570600570645	31.301632	done	0.027332	0.029646630006027408	31.268864
svcomp2025-cra-monotone-hulls/loop-new/count_by_k1a7e0d.i---hull-2.yml	done	0.043213	0.045711375001701526	32.079872	TIMEOUT	30.866352	30.876219482001034	426.344448	done	0.027518	0.03010263699979987	31.358976	done	0.03055	0.03307222500734497	31.338496
svcomp2025-cra-monotone-hulls/loop-new/count_by_k1a7e0d.i---hull-3.yml	done	0.042338	0.044962147003388964	32.182272	TIMEOUT	30.864697	30.875296231999528	425.627648	done	0.027745	0.030296602999442257	31.309824	done	0.027871	0.030957900002249517	31.326208
svcomp2025-cra-monotone-hulls/loop-new/count_by_nondetf7a177.i---hull-0.yml	TIMEOUT	30.863628	30.872169422000297	409.198592	done	0.029362	0.032548882998526096	31.698944	done	0.028578	0.030936848997953348	31.346688	done	0.028067	0.030721511007868685	31.490048
svcomp2025-cra-monotone-hulls/loop-new/count_by_nondetf7a177.i---hull-1.yml	TIMEOUT	30.862144	30.873319937003544	413.839360	done	0.028938	0.031660673004807904	31.674368	done	0.02929	0.03199369600042701	31.350784	done	0.03214	0.034773467006743886	31.670272
svcomp2025-cra-monotone-hulls/loop-new/count_by_nondetf7a177.i---hull-2.yml	TIMEOUT	30.862907	30.873881527004414	428.924928	done	0.027206	0.029277402005391195	31.379456	done	0.027939	0.03087738399335649	31.264768	done	0.032455	0.03530307998880744	31.436800
svcomp2025-cra-monotone-hulls/loop-new/count_by_nondetf7a177.i---hull-3.yml	TIMEOUT	30.86344	30.872634295999887	428.584960	done	0.028671	0.03191541899286676	31.383552	done	0.02645	0.02901558300072793	31.264768	done	0.026808	0.02944951299286913	31.698944
svcomp2025-cra-monotone-hulls/loop-new/count_by_nondetf7a177.i---hull-4.yml	TIMEOUT	30.852747	30.86199385400687	149.684224	done	0.025376	0.027417826000601053	31.514624	done	0.029718	0.032948046005913056	31.408128	done	0.030271	0.03268243500497192	31.576064
svcomp2025-cra-monotone-hulls/loop-new/count_by_nondetf7a177.i---hull-5.yml	TIMEOUT	30.852666	30.86174185400887	148.246528	done	0.027666	0.030733747000340372	31.416320	done	0.029494	0.03289288700034376	31.297536	done	0.027464	0.030074176989728585	31.563776
svcomp2025-cra-monotone-hulls/loop-industry-pattern/nested-391066e.i---hull-2.yml	TIMEOUT	30.854033	30.864120793004986	191.606784	done	0.029496	0.03154066400020383	31.932416	done	0.030235	0.03272612299770117	31.379456	done	0.03229	0.03479634899122175	31.666176
svcomp2025-cra-monotone-hulls/loop-industry-pattern/nested-391066e.i---hull-3.yml	TIMEOUT	30.856734	30.867255596996984	190.689280	done	0.029906	0.032355553994420916	31.764480	done	0.030001	0.03216382999380585	31.371264	done	0.031298	0.03429510100977495	31.793152
svcomp2025-cra-monotone-hulls/loop-industry-pattern/nested-391066e.i---hull-4.yml	TIMEOUT	30.856086	30.86306299798889	210.284544	done	0.029096	0.032093351997900754	31.768576	done	0.036004	0.03822767600649968	31.416320	done	0.030062	0.03208741100388579	31.961088
svcomp2025-cra-monotone-hulls/loop-industry-pattern/nested-391066e.i---hull-5.yml	TIMEOUT	30.854056	30.86386735700944	211.828736	done	0.028656	0.03112992898968514	31.502336	done	0.028741	0.03082291099417489	31.408128	done	0.072286	0.07725679200666491	31.821824
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_1d5f2f7.i---hull-26.yml	done	12.969973	12.97537909699895	124.420096	done	0.755374	0.758123321007588	53.932032	done	0.282636	0.2860638470010599	52.092928	TIMEOUT	30.865367	30.872335816005943	450.068480
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_1d5f2f7.i---hull-27.yml	done	12.576224	12.581179316999624	124.592128	done	0.745586	0.748730601000716	54.259712	done	0.262052	0.26478799599863123	52.289536	TIMEOUT	30.865297	30.872677528997883	450.084864
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_1d5f2f7.i---hull-28.yml	done	19.266517	19.272480264000478	169.771008	done	0.775836	0.7790993620001245	55.156736	done	0.222251	0.22598124199430458	50.618368	TIMEOUT	30.853465	30.862224073993275	400.891904
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_1d5f2f7.i---hull-29.yml	done	18.835751	18.84355706900533	169.418752	done	0.767558	0.7711523280013353	55.390208	done	0.218732	0.22133466799277812	50.737152	TIMEOUT	30.854281	30.86084040100104	400.416768
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_27195b2.i---hull-26.yml	done	11.973931	11.978862496005604	124.596224	done	0.777507	0.780755620013224	53.927936	done	0.241216	0.24498387599305715	51.425280	TIMEOUT	30.866656	30.87557008001022	449.769472
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_27195b2.i---hull-27.yml	done	12.972968	12.979838132989244	124.936192	done	0.756795	0.7598836079996545	54.050816	done	0.249263	0.25202136000734754	51.068928	TIMEOUT	30.864444	30.873588596004993	449.773568
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_27195b2.i---hull-28.yml	done	0.655439	0.6587653249880532	52.887552	done	0.435156	0.43739597901003435	51.630080	done	0.221998	0.22516881600313354	50.450432	TIMEOUT	30.868891	30.877112961985404	399.400960
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_27195b2.i---hull-29.yml	done	0.651708	0.6553343240084359	52.944896	done	0.444875	0.4474111070012441	51.646464	done	0.218397	0.2215347320016008	50.610176	TIMEOUT	30.863001	30.87278476098436	399.433728
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_38d9e41.i---hull-26.yml	done	12.728786	12.73421932500787	124.698624	done	0.838395	0.8417747179919388	54.136832	done	0.256686	0.259885559004033	51.097600	TIMEOUT	30.862151	30.875570677017095	450.035712
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_38d9e41.i---hull-27.yml	done	12.387283	12.394177177993697	124.698624	done	0.832652	0.8353224079910433	53.932032	done	0.252314	0.25475162800285034	51.064832	TIMEOUT	30.864182	30.876884995988803	449.781760
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_38d9e41.i---hull-28.yml	done	0.627339	0.6296014770050533	53.047296	done	0.524299	0.5273486770020099	51.666944	done	0.211892	0.21526999700290617	50.442240	TIMEOUT	30.865859	30.876907723984914	399.704064
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_38d9e41.i---hull-29.yml	done	0.625511	0.6280998840084067	53.104640	done	0.441144	0.44359260000055656	51.744768	done	0.227164	0.23007045401027426	50.565120	TIMEOUT	30.865705	30.877815482002916	399.568896
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_4a8b1f6.i---hull-26.yml	done	12.877159	12.88469930399151	124.981248	done	0.765472	0.7684543200011831	54.247424	done	0.260879	0.2642398400057573	51.044352	TIMEOUT	30.863318	30.87444496000535	449.773568
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_4a8b1f6.i---hull-27.yml	done	12.277659	12.282569545990555	124.833792	done	0.771491	0.774104088995955	54.165504	done	0.270575	0.2736844699975336	51.552256	TIMEOUT	30.866134	30.876519178011222	449.859584
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_4a8b1f6.i---hull-28.yml	done	0.633409	0.6360677299962845	53.129216	done	0.467599	0.47017664699524175	51.609600	done	0.226871	0.2305582749977475	50.651136	TIMEOUT	30.864283	30.87534021900501	399.433728
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_4a8b1f6.i---hull-29.yml	done	0.62138	0.6248942199890735	52.957184	done	0.4382	0.44094422498892527	51.904512	done	0.218375	0.22104354400653392	50.749440	TIMEOUT	30.858527	30.868905635987176	399.388672
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_503d11a.i---hull-26.yml	done	12.296383	12.301421655996819	124.538880	done	0.780252	0.7829548800073098	53.903360	done	0.245714	0.24809203699987847	51.433472	TIMEOUT	30.863813	30.875601326988544	450.039808
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_503d11a.i---hull-27.yml	done	12.474118	12.479407160994015	124.518400	done	0.776912	0.7791781679989072	53.899264	done	0.245567	0.248270224998123	51.064832	TIMEOUT	30.863046	30.875631739996606	450.039808
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_503d11a.i---hull-28.yml	done	0.676085	0.6792974419950042	52.981760	done	0.447132	0.4489755570102716	51.662848	done	0.215188	0.21823624600074254	50.716672	TIMEOUT	30.864637	30.87598919897573	399.724544
svcomp2025-cra-monotone-hulls/loop-industry-pattern/ofuf_503d11a.i---hull-29.yml	done	0.618831	0.6219619220064487	53.047296	done	0.441963	0.4449973879964091	51.695616	done	0.213831	0.21709970699157566	50.470912	TIMEOUT	30.862328	30.87278645299375	399.720448
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono1_1-103c391.i---hull-2.yml	TIMEOUT	30.85423	30.865247579000425	249.925632	done	0.028234	0.031140655002673157	31.358976	done	0.028864	0.03188389701244887	31.277056	done	0.030454	0.03255374700529501	31.526912
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono1_1-103c391.i---hull-3.yml	TIMEOUT	30.855139	30.865215181998792	250.032128	done	0.031382	0.0340327339945361	31.330304	done	0.0275	0.030101516007562168	31.272960	done	0.033515	0.03613072200096212	31.674368
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono1_1-103c391.i---hull-4.yml	TIMEOUT	30.858767	30.870819931995356	370.458624	done	0.028028	0.030788158008363098	31.453184	done	0.028203	0.031221549012116157	31.514624	done	0.027834	0.030380548007087782	31.481856
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono1_1-103c391.i---hull-5.yml	TIMEOUT	30.860316	30.87188373701065	370.683904	done	0.032114	0.03488084800483193	31.338496	done	0.029197	0.03203969600144774	31.412224	done	0.031207	0.03362847398966551	31.674368
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono1_1-2a9d4b4.i---hull-2.yml	TIMEOUT	30.855781	30.866456037998432	249.241600	done	0.027712	0.030384826008230448	31.322112	done	0.028242	0.03152344698901288	31.309824	done	0.031707	0.03362700800062157	31.412224
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono1_1-2a9d4b4.i---hull-3.yml	TIMEOUT	30.855627	30.865808802001993	249.372672	done	0.028232	0.030517171006067656	31.326208	done	0.028244	0.0309258229972329	31.260672	done	0.029897	0.03244543800246902	31.416320
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono1_1-2a9d4b4.i---hull-4.yml	TIMEOUT	30.85966	30.871158847003244	371.896320	done	0.027191	0.02961542399134487	31.330304	done	0.028201	0.03104688999883365	31.518720	done	0.030833	0.033893749001435935	31.531008
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono1_1-2a9d4b4.i---hull-5.yml	TIMEOUT	30.8593	30.87178797600791	370.638848	done	0.027714	0.030776611994951963	31.588352	done	0.028893	0.03174566599773243	31.363072	done	0.027182	0.029070741002215073	31.678464
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono3_130f93a.i---hull-2.yml	TIMEOUT	30.853105	30.86506727199594	204.328960	done	0.027502	0.030468898999970406	31.358976	done	0.033621	0.037049562990432605	31.350784	done	0.0308	0.033123578992672265	31.449088
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono3_130f93a.i---hull-3.yml	TIMEOUT	30.85483	30.86380179299158	203.980800	done	0.027326	0.029360400993027724	31.449088	done	0.027365	0.029497366995201446	31.350784	done	0.031711	0.033966103015700355	31.559680
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono3_130f93a.i---hull-4.yml	TIMEOUT	30.855237	30.864430606001406	210.841600	done	0.029444	0.03136218299914617	31.358976	done	0.032812	0.03537461199448444	31.346688	done	0.031976	0.034436899004504085	31.567872
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono3_130f93a.i---hull-5.yml	TIMEOUT	30.85398	30.86492119700415	211.972096	done	0.03461	0.03705845099466387	31.535104	done	0.029154	0.031405002999235876	31.334400	done	0.029057	0.03182050000759773	31.563776
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono4_1a79981.i---hull-2.yml	TIMEOUT	30.857289	30.872382268004003	379.330560	done	0.029604	0.03169058699859306	31.358976	done	0.028084	0.03155045700259507	31.338496	done	0.029946	0.032595611992292106	31.453184
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono4_1a79981.i---hull-3.yml	TIMEOUT	30.859869	30.871945967010106	379.084800	done	0.032602	0.035507075997884385	31.432704	done	0.028263	0.03076304600108415	31.346688	done	0.028672	0.030485077004414052	31.461376
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono4_1a79981.i---hull-4.yml	TIMEOUT	30.853738	30.865293385009863	203.153408	done	0.027252	0.02974034300132189	31.363072	done	0.027851	0.03093328200338874	31.596544	done	0.028845	0.03148131998023018	31.469568
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono4_1a79981.i---hull-5.yml	TIMEOUT	30.855348	30.863494178003748	202.817536	done	0.025814	0.028126867997343652	31.379456	done	0.030028	0.032896987002459355	31.354880	done	0.037527	0.0399303290178068	31.457280
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono5_18af774.i---hull-2.yml	TIMEOUT	30.856392	30.86615549000271	262.766592	done	0.030808	0.03428663100930862	31.580160	done	0.029546	0.032310588998370804	31.387648	done	0.02946	0.03221766499336809	31.612928
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono5_18af774.i---hull-3.yml	TIMEOUT	30.856027	30.868987066991394	263.450624	done	0.027724	0.03030829699127935	31.457280	done	0.028528	0.030845462999423034	31.461376	done	0.030829	0.03307759601739235	31.735808
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono5_18af774.i---hull-4.yml	TIMEOUT	30.854624	30.867581537997467	216.313856	done	0.031516	0.033524437007145025	31.461376	done	0.031269	0.033900629001436755	31.719424	done	0.031015	0.034334129974013194	31.731712
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono5_18af774.i---hull-5.yml	TIMEOUT	30.85408	30.86448222400213	214.466560	done	0.03098	0.03325468899856787	31.477760	done	0.029929	0.032499815002665855	31.367168	done	0.030661	0.033091302000684664	31.875072
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono6_1b426ab.i---hull-2.yml	TIMEOUT	30.85518	30.864275226995233	219.615232	done	0.030711	0.03351700000348501	31.477760	done	0.0278	0.030807868999545462	31.383552	done	0.028395	0.030731757986359298	31.629312
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono6_1b426ab.i---hull-3.yml	TIMEOUT	30.854608	30.863739223001176	218.304512	done	0.034325	0.03616270200291183	31.473664	done	0.03368	0.03638387699902523	31.383552	done	0.030587	0.03318386399769224	31.690752
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono6_1b426ab.i---hull-4.yml	TIMEOUT	30.856362	30.868145084998105	276.795392	done	0.031044	0.03307123600097839	31.481856	done	0.029376	0.03222257499874104	31.768576	done	0.029468	0.03262922598514706	31.645696
svcomp2025-cra-monotone-hulls/loops-crafted-1/Mono6_1b426ab.i---hull-5.yml	TIMEOUT	30.855667	30.86546457700024	276.619264	done	0.029999	0.0323637260007672	31.473664	done	0.034059	0.03734615400026087	31.600640	done	0.03334	0.035866785008693114	31.780864
svcomp2025-cra-monotone-hulls/loops-crafted-1/loopv31d7ffa.i---hull-2.yml	TIMEOUT	30.861558	30.87362225400284	536.440832	done	0.027718	0.030464320007013157	31.305728	done	0.027289	0.03026728899567388	31.248384	done	0.029166	0.03202302599675022	31.543296
svcomp2025-cra-monotone-hulls/loops-crafted-1/loopv31d7ffa.i---hull-3.yml	TIMEOUT	30.863449	30.872945655995863	536.322048	done	0.02791	0.0306837620009901	31.301632	done	0.034498	0.036909311995259486	31.277056	done	0.029819	0.03241051299846731	31.514624
svcomp2025-cra-monotone-hulls/loops-crafted-1/loopv31d7ffa.i---hull-4.yml	TIMEOUT	30.862109	30.872120569008985	506.523648	done	0.032013	0.03510588899371214	31.608832	done	0.030261	0.03291417800937779	31.891456	done	0.029177	0.0315249249979388	31.449088
svcomp2025-cra-monotone-hulls/loops-crafted-1/loopv31d7ffa.i---hull-5.yml	TIMEOUT	30.861049	30.873575717996573	506.941440	done	0.031309	0.03307824301009532	31.342592	done	0.033311	0.03647425799863413	31.395840	done	0.028076	0.03163786500226706	31.580160
svcomp2025-cra-monotone-hulls/loops-crafted-1/mono-crafted_107f2a9a.i---hull-2.yml	TIMEOUT	30.854747	30.86591980799858	219.054080	done	0.030144	0.0326836370077217	31.649792	done	0.02963	0.03267866400710773	31.375360	done	0.029892	0.03259255600278266	31.674368
