   BENCHMARK INFORMATION
Compute the projection of the integer hull of existential formulas in the theory of linear integer-real arithmetic.
benchmark definition:    benchmark-defs/IntHull.xml
name:                    IntHull
run sets:                lira-convex-hull-real-relaxation-lw.cra-monotone-svcomp
date:                    Thu, 2025-07-03 14:43:50 EDT
tool:                    Projection of integer hull 1.0
tool executable:         /home/diagram/src/research/projects/duet/duet-nk-popl-local-abstraction/_build/default/srk/bigtop.exe
options:
resource limits:
- time:                  30 s
hardware requirements:
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    frame
os:                      Linux-6.11.0-28-generic-x86_64-with-glibc2.39
cpu:                     Intel Core Ultra 5 125H
- cores:                 18
- max frequency:         4500.0 MHz
- turbo boost enabled:   True
ram:                     33084.030976 MB
------------------------------------------------------------



lira-convex-hull-pc.cra-monotone-svcomp
Run set 1 of 18: skipped


lira-convex-hull-lplh.cra-monotone-svcomp
Run set 2 of 18: skipped


lira-convex-hull-pc-lplh.cra-monotone-svcomp
Run set 3 of 18: skipped


lira-convex-hull-real-relaxation-lw.cra-monotone-svcomp
Run set 4 of 18 with options '-lira-convex-hull-real-relaxation-lw' and propertyfile 'None'

inputfile                                                                        status                       cpu time   wall time        host
loops/n.c24267f0e.i---hull-19.yml                                                done                             0.03        0.04        None
loops/n.c24267f0e.i---hull-2.yml                                                 done                             0.03        0.03        None
loops/n.c24267f0e.i---hull-20.yml                                                done                             0.03        0.03        None
loops/n.c24267f0e.i---hull-21.yml                                                done                             0.03        0.03        None
loops/n.c24267f0e.i---hull-22.yml                                                done                             0.03        0.03        None
loops/n.c24267f0e.i---hull-23.yml                                                done                             0.04        0.04        None
loops/n.c24267f0e.i---hull-3.yml                                                 done                             0.03        0.04        None
loops/n.c24267f0e.i---hull-4.yml                                                 done                             0.03        0.03        None
loops/n.c24267f0e.i---hull-5.yml                                                 done                             0.03        0.03        None
loops/n.c24267f0e.i---hull-6.yml                                                 done                             0.04        0.04        None
loops/n.c24267f0e.i---hull-7.yml                                                 done                             0.04        0.05        None
loops/n.c24267f0e.i---hull-8.yml                                                 done                             0.04        0.04        None
loops/n.c24267f0e.i---hull-9.yml                                                 done                             0.04        0.04        None
loops/n.c40806e9b.i---hull-0.yml                                                 done                             0.03        0.03        None
loops/n.c40806e9b.i---hull-1.yml                                                 done                             0.03        0.03        None
loops/n.c40806e9b.i---hull-2.yml                                                 done                             0.03        0.03        None
loops/n.c40806e9b.i---hull-3.yml                                                 done                             0.03        0.03        None
loops/n.c40806e9b.i---hull-4.yml                                                 done                             0.03        0.03        None
loops/n.c40806e9b.i---hull-5.yml                                                 done                             0.03        0.03        None
loops/nec11f37e4f.i---hull-0.yml                                                 done                             0.03        0.03        None
loops/nec11f37e4f.i---hull-1.yml                                                 done                             0.03        0.04        None
loops/nec11f37e4f.i---hull-2.yml                                                 done                             0.03        0.03        None
loops/nec11f37e4f.i---hull-3.yml                                                 done                             0.03        0.04        None
loops/nec11f37e4f.i---hull-4.yml                                                 done                             0.03        0.03        None
loops/nec11f37e4f.i---hull-5.yml                                                 done                             0.03        0.03        None
loops/nec20c00591.i---hull-0.yml                                                 done                             0.03        0.04        None
loops/nec20c00591.i---hull-1.yml                                                 done                             0.03        0.03        None
loops/nec20c00591.i---hull-2.yml                                                 done                             0.04        0.04        None
loops/nec20c00591.i---hull-3.yml                                                 done                             0.03        0.03        None
loops/nec20c00591.i---hull-4.yml                                                 done                             0.03        0.03        None
loops/nec20c00591.i---hull-5.yml                                                 done                             0.03        0.03        None
loops/nec40776cab.i---hull-0.yml                                                 done                             0.03        0.03        None
loops/nec40776cab.i---hull-1.yml                                                 done                             0.03        0.03        None
loops/nec40776cab.i---hull-2.yml                                                 done                             0.03        0.03        None
loops/nec40776cab.i---hull-3.yml                                                 done                             0.03        0.03        None
loops/nec40776cab.i---hull-4.yml                                                 done                             0.03        0.03        None
loops/nec40776cab.i---hull-5.yml                                                 done                             0.03        0.03        None
loops/string-1ca7043.i---hull-0.yml                                              done                             0.03        0.03        None
loops/string-1ca7043.i---hull-1.yml                                              done                             0.03        0.03        None
loops/string-1ca7043.i---hull-10.yml                                             done                             0.03        0.04        None
loops/string-1ca7043.i---hull-11.yml                                             done                             0.05        0.05        None
loops/string-1ca7043.i---hull-12.yml                                             done                             0.03        0.03        None
loops/string-1ca7043.i---hull-13.yml                                             done                             0.03        0.03        None
loops/string-1ca7043.i---hull-14.yml                                             done                             0.03        0.03        None
loops/string-1ca7043.i---hull-15.yml                                             done                             0.03        0.03        None
loops/string-1ca7043.i---hull-16.yml                                             done                             0.03        0.03        None
loops/string-1ca7043.i---hull-17.yml                                             done                             0.03        0.03        None
loops/string-1ca7043.i---hull-18.yml                                             done                             0.03        0.03        None
loops/string-1ca7043.i---hull-19.yml                                             done                             0.03        0.03        None
loops/string-1ca7043.i---hull-2.yml                                              done                             0.03        0.03        None
loops/string-1ca7043.i---hull-20.yml                                             done                             0.03        0.03        None
loops/string-1ca7043.i---hull-21.yml                                             done                             0.03        0.03        None
loops/string-1ca7043.i---hull-22.yml                                             done                             0.03        0.03        None
loops/string-1ca7043.i---hull-23.yml                                             done                             0.03        0.03        None
loops/string-1ca7043.i---hull-24.yml                                             done                             0.03        0.03        None
loops/string-1ca7043.i---hull-25.yml                                             done                             0.03        0.03        None
loops/string-1ca7043.i---hull-26.yml                                             done                             0.03        0.03        None
loops/string-1ca7043.i---hull-27.yml                                             done                             0.03        0.03        None
loops/string-1ca7043.i---hull-28.yml                                             done                             0.03        0.04        None
loops/string-1ca7043.i---hull-29.yml                                             done                             0.03        0.03        None
loops/string-1ca7043.i---hull-3.yml                                              done                             0.03        0.03        None
loops/string-1ca7043.i---hull-4.yml                                              done                             0.03        0.03        None
loops/string-1ca7043.i---hull-5.yml                                              done                             0.03        0.03        None
loops/string-1ca7043.i---hull-6.yml                                              done                             0.03        0.03        None
loops/string-1ca7043.i---hull-7.yml                                              done                             0.03        0.03        None
loops/string-1ca7043.i---hull-8.yml                                              done                             0.03        0.04        None
loops/string-1ca7043.i---hull-9.yml                                              done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-0.yml                                              done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-1.yml                                              done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-10.yml                                             done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-11.yml                                             done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-12.yml                                             done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-13.yml                                             done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-14.yml                                             done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-15.yml                                             done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-16.yml                                             done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-17.yml                                             done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-18.yml                                             done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-19.yml                                             done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-2.yml                                              done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-20.yml                                             done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-21.yml                                             done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-22.yml                                             done                             0.03        0.04        None
loops/string-2dc0db4.i---hull-23.yml                                             done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-24.yml                                             done                             0.03        0.04        None
loops/string-2dc0db4.i---hull-25.yml                                             done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-26.yml                                             done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-27.yml                                             done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-28.yml                                             done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-29.yml                                             done                             0.03        0.04        None
loops/string-2dc0db4.i---hull-3.yml                                              done                             0.04        0.04        None
loops/string-2dc0db4.i---hull-4.yml                                              done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-5.yml                                              done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-6.yml                                              done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-7.yml                                              done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-8.yml                                              done                             0.03        0.03        None
loops/string-2dc0db4.i---hull-9.yml                                              done                             0.03        0.03        None
loops/sum01-1b6fe8e.i---hull-0.yml                                               done                             0.03        0.03        None
loops/sum01-1b6fe8e.i---hull-1.yml                                               done                             0.03        0.03        None
loops/sum01-1b6fe8e.i---hull-2.yml                                               done                             0.03        0.03        None
loops/sum01-1b6fe8e.i---hull-3.yml                                               done                             0.03        0.03        None
loops/sum01-1b6fe8e.i---hull-4.yml                                               done                             0.03        0.03        None
loops/sum01-1b6fe8e.i---hull-5.yml                                               done                             0.03        0.03        None
loops/sum01-299b63c.i---hull-0.yml                                               done                             0.03        0.03        None
loops/sum01-299b63c.i---hull-1.yml                                               done                             0.03        0.03        None
loops/sum01-299b63c.i---hull-2.yml                                               done                             0.03        0.03        None
loops/sum01-299b63c.i---hull-3.yml                                               done                             0.03        0.03        None
loops/sum01-299b63c.i---hull-4.yml                                               done                             0.03        0.03        None
loops/sum01-299b63c.i---hull-5.yml                                               done                             0.03        0.03        None
loops/sum01_bug02062f7c.i---hull-0.yml                                           done                             0.03        0.03        None
loops/sum01_bug02062f7c.i---hull-1.yml                                           done                             0.04        0.04        None
loops/sum01_bug02062f7c.i---hull-2.yml                                           done                             0.03        0.03        None
loops/sum01_bug02062f7c.i---hull-3.yml                                           done                             0.03        0.03        None
loops/sum01_bug02062f7c.i---hull-4.yml                                           done                             0.03        0.03        None
loops/sum01_bug02062f7c.i---hull-5.yml                                           done                             0.04        0.04        None
loops/sum01_bug02_sum01_bug02_base.case13acae.i---hull-0.yml                     done                             0.03        0.03        None
loops/sum01_bug02_sum01_bug02_base.case13acae.i---hull-1.yml                     done                             0.07        0.07        None
loops/sum01_bug02_sum01_bug02_base.case13acae.i---hull-2.yml                     done                             0.03        0.03        None
loops/sum01_bug02_sum01_bug02_base.case13acae.i---hull-3.yml                     done                             0.03        0.03        None
loops/sum01_bug02_sum01_bug02_base.case13acae.i---hull-4.yml                     done                             0.03        0.03        None
loops/sum01_bug02_sum01_bug02_base.case13acae.i---hull-5.yml                     done                             0.03        0.03        None
loops/sum03-17b7ba1.i---hull-0.yml                                               done                             0.03        0.03        None
loops/sum03-17b7ba1.i---hull-1.yml                                               done                             0.03        0.03        None
loops/sum03-17b7ba1.i---hull-2.yml                                               done                             0.03        0.04        None
loops/sum03-17b7ba1.i---hull-3.yml                                               done                             0.03        0.04        None
loops/sum03-17b7ba1.i---hull-4.yml                                               done                             0.03        0.03        None
loops/sum03-17b7ba1.i---hull-5.yml                                               done                             0.03        0.03        None
loops/sum03-2cf8a4f.i---hull-0.yml                                               done                             0.03        0.03        None
loops/sum03-2cf8a4f.i---hull-1.yml                                               done                             0.03        0.03        None
loops/sum03-2cf8a4f.i---hull-2.yml                                               done                             0.03        0.03        None
loops/sum03-2cf8a4f.i---hull-3.yml                                               done                             0.03        0.03        None
loops/sum03-2cf8a4f.i---hull-4.yml                                               done                             0.03        0.04        None
loops/sum03-2cf8a4f.i---hull-5.yml                                               done                             0.03        0.03        None
loops/sum04-17163b4.i---hull-0.yml                                               done                             0.03        0.03        None
loops/sum04-17163b4.i---hull-1.yml                                               done                             0.03        0.03        None
loops/sum04-17163b4.i---hull-2.yml                                               done                             0.03        0.03        None
loops/sum04-17163b4.i---hull-3.yml                                               done                             0.03        0.03        None
loops/sum04-17163b4.i---hull-4.yml                                               done                             0.03        0.03        None
loops/sum04-17163b4.i---hull-5.yml                                               done                             0.03        0.03        None
loops/sum04-238cb5c.i---hull-0.yml                                               done                             0.03        0.03        None
loops/sum04-238cb5c.i---hull-1.yml                                               done                             0.03        0.03        None
loops/sum04-238cb5c.i---hull-2.yml                                               done                             0.03        0.03        None
loops/sum04-238cb5c.i---hull-3.yml                                               done                             0.03        0.03        None
loops/sum04-238cb5c.i---hull-4.yml                                               done                             0.03        0.03        None
loops/sum04-238cb5c.i---hull-5.yml                                               done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-0.yml                                           done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-1.yml                                           done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-10.yml                                          done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-11.yml                                          done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-12.yml                                          done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-13.yml                                          done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-14.yml                                          done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-15.yml                                          done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-16.yml                                          done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-17.yml                                          done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-18.yml                                          done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-19.yml                                          done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-2.yml                                           done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-20.yml                                          done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-21.yml                                          done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-22.yml                                          done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-23.yml                                          done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-3.yml                                           done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-4.yml                                           done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-5.yml                                           done                             0.03        0.04        None
loops/sum_array-14ce817.i---hull-6.yml                                           done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-7.yml                                           done                             0.03        0.04        None
loops/sum_array-14ce817.i---hull-8.yml                                           done                             0.03        0.03        None
loops/sum_array-14ce817.i---hull-9.yml                                           done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-0.yml                                         done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-1.yml                                         done                             0.03        0.04        None
loops/sum_array-2-193db88.i---hull-10.yml                                        done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-11.yml                                        done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-12.yml                                        done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-13.yml                                        done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-14.yml                                        done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-15.yml                                        done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-16.yml                                        done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-17.yml                                        done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-18.yml                                        done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-19.yml                                        done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-2.yml                                         done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-20.yml                                        done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-21.yml                                        done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-22.yml                                        done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-23.yml                                        done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-3.yml                                         done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-4.yml                                         done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-5.yml                                         done                             0.03        0.04        None
loops/sum_array-2-193db88.i---hull-6.yml                                         done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-7.yml                                         done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-8.yml                                         done                             0.03        0.03        None
loops/sum_array-2-193db88.i---hull-9.yml                                         done                             0.08        0.08        None
loops/sum_array-2-206d259.i---hull-0.yml                                         done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-1.yml                                         done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-10.yml                                        done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-11.yml                                        done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-12.yml                                        done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-13.yml                                        done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-14.yml                                        done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-15.yml                                        done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-16.yml                                        done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-17.yml                                        done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-18.yml                                        done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-19.yml                                        done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-2.yml                                         done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-20.yml                                        done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-21.yml                                        done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-22.yml                                        done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-23.yml                                        done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-3.yml                                         done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-4.yml                                         done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-5.yml                                         done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-6.yml                                         done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-7.yml                                         done                             0.03        0.03        None
loops/sum_array-2-206d259.i---hull-8.yml                                         done                             0.04        0.04        None
loops/sum_array-2-206d259.i---hull-9.yml                                         done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-0.yml                                           done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-1.yml                                           done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-10.yml                                          done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-11.yml                                          done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-12.yml                                          done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-13.yml                                          done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-14.yml                                          done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-15.yml                                          done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-16.yml                                          done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-17.yml                                          done                             0.03        0.04        None
loops/sum_array-240f4a2.i---hull-18.yml                                          done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-19.yml                                          done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-2.yml                                           done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-20.yml                                          done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-21.yml                                          done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-22.yml                                          done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-23.yml                                          done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-3.yml                                           done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-4.yml                                           done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-5.yml                                           done                             0.03        0.04        None
loops/sum_array-240f4a2.i---hull-6.yml                                           done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-7.yml                                           done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-8.yml                                           done                             0.03        0.03        None
loops/sum_array-240f4a2.i---hull-9.yml                                           done                             0.03        0.03        None
loops/terminator_01997e3c.i---hull-0.yml                                         done                             0.03        0.03        None
loops/terminator_01997e3c.i---hull-1.yml                                         done                             0.03        0.03        None
loops/terminator_01997e3c.i---hull-2.yml                                         done                             0.03        0.03        None
loops/terminator_01997e3c.i---hull-3.yml                                         done                             0.03        0.03        None
loops/terminator_01997e3c.i---hull-4.yml                                         done                             0.03        0.03        None
loops/terminator_01997e3c.i---hull-5.yml                                         done                             0.03        0.03        None
loops/terminator_02-1102d2f.i---hull-0.yml                                       done                             0.03        0.03        None
loops/terminator_02-1102d2f.i---hull-1.yml                                       done                             0.03        0.04        None
loops/terminator_02-1102d2f.i---hull-2.yml                                       done                             0.03        0.03        None
loops/terminator_02-1102d2f.i---hull-3.yml                                       done                             0.03        0.03        None
loops/terminator_02-1102d2f.i---hull-4.yml                                       done                             0.03        0.03        None
loops/terminator_02-1102d2f.i---hull-5.yml                                       done                             0.03        0.03        None
loops/terminator_02-28be176.i---hull-0.yml                                       done                             0.03        0.03        None
loops/terminator_02-28be176.i---hull-1.yml                                       done                             0.03        0.03        None
loops/terminator_02-28be176.i---hull-2.yml                                       done                             0.03        0.03        None
loops/terminator_02-28be176.i---hull-3.yml                                       done                             0.03        0.03        None
loops/terminator_02-28be176.i---hull-4.yml                                       done                             0.03        0.03        None
loops/terminator_02-28be176.i---hull-5.yml                                       done                             0.03        0.03        None
loops/terminator_03-1b0ea9a.i---hull-0.yml                                       done                             0.03        0.03        None
loops/terminator_03-1b0ea9a.i---hull-1.yml                                       done                             0.03        0.03        None
loops/terminator_03-1b0ea9a.i---hull-2.yml                                       done                             0.03        0.03        None
loops/terminator_03-1b0ea9a.i---hull-3.yml                                       done                             0.03        0.03        None
loops/terminator_03-1b0ea9a.i---hull-4.yml                                       done                             0.03        0.03        None
loops/terminator_03-1b0ea9a.i---hull-5.yml                                       done                             0.03        0.03        None
loops/terminator_03-2382d56.i---hull-0.yml                                       done                             0.03        0.03        None
loops/terminator_03-2382d56.i---hull-1.yml                                       done                             0.03        0.03        None
loops/terminator_03-2382d56.i---hull-2.yml                                       done                             0.03        0.03        None
loops/terminator_03-2382d56.i---hull-3.yml                                       done                             0.03        0.03        None
loops/terminator_03-2382d56.i---hull-4.yml                                       done                             0.03        0.04        None
loops/terminator_03-2382d56.i---hull-5.yml                                       done                             0.03        0.03        None
loops/trex01-1c3ca94.i---hull-0.yml                                              done                             0.04        0.04        None
loops/trex01-1c3ca94.i---hull-1.yml                                              done                             0.03        0.03        None
loops/trex01-1c3ca94.i---hull-10.yml                                             done                             0.03        0.03        None
loops/trex01-1c3ca94.i---hull-11.yml                                             done                             0.03        0.03        None
loops/trex01-1c3ca94.i---hull-2.yml                                              done                             0.03        0.03        None
loops/trex01-1c3ca94.i---hull-3.yml                                              done                             0.03        0.03        None
loops/trex01-1c3ca94.i---hull-4.yml                                              done                             0.03        0.04        None
loops/trex01-1c3ca94.i---hull-5.yml                                              done                             0.03        0.03        None
loops/trex01-1c3ca94.i---hull-6.yml                                              done                             0.03        0.03        None
loops/trex01-1c3ca94.i---hull-7.yml                                              done                             0.03        0.04        None
loops/trex01-1c3ca94.i---hull-8.yml                                              done                             0.03        0.03        None
loops/trex01-1c3ca94.i---hull-9.yml                                              done                             0.03        0.03        None
loops/trex01-2da3771.i---hull-0.yml                                              done                             0.03        0.03        None
loops/trex01-2da3771.i---hull-1.yml                                              done                             0.05        0.06        None
loops/trex01-2da3771.i---hull-10.yml                                             done                             0.03        0.03        None
loops/trex01-2da3771.i---hull-11.yml                                             done                             0.03        0.03        None
loops/trex01-2da3771.i---hull-2.yml                                              done                             0.03        0.03        None
loops/trex01-2da3771.i---hull-3.yml                                              done                             0.03        0.03        None
loops/trex01-2da3771.i---hull-4.yml                                              done                             0.03        0.03        None
loops/trex01-2da3771.i---hull-5.yml                                              done                             0.03        0.03        None
loops/trex01-2da3771.i---hull-6.yml                                              done                             0.03        0.04        None
loops/trex01-2da3771.i---hull-7.yml                                              done                             0.03        0.03        None
loops/trex01-2da3771.i---hull-8.yml                                              done                             0.03        0.03        None
loops/trex01-2da3771.i---hull-9.yml                                              done                             0.03        0.03        None
loops/trex02-154baec.i---hull-0.yml                                              done                             0.03        0.03        None
loops/trex02-154baec.i---hull-1.yml                                              done                             0.03        0.03        None
loops/trex02-154baec.i---hull-2.yml                                              done                             0.03        0.03        None
loops/trex02-154baec.i---hull-3.yml                                              done                             0.03        0.03        None
loops/trex02-154baec.i---hull-4.yml                                              done                             0.03        0.03        None
loops/trex02-154baec.i---hull-5.yml                                              done                             0.03        0.03        None
loops/trex02-272e415.i---hull-0.yml                                              done                             0.03        0.03        None
loops/trex02-272e415.i---hull-1.yml                                              done                             0.03        0.03        None
loops/trex02-272e415.i---hull-2.yml                                              done                             0.03        0.03        None
loops/trex02-272e415.i---hull-3.yml                                              done                             0.03        0.04        None
loops/trex02-272e415.i---hull-4.yml                                              done                             0.03        0.03        None
loops/trex02-272e415.i---hull-5.yml                                              done                             0.03        0.03        None
loops/trex03-1d60203.i---hull-0.yml                                              done                             0.03        0.03        None
loops/trex03-1d60203.i---hull-1.yml                                              done                             0.03        0.03        None
loops/trex03-1d60203.i---hull-2.yml                                              done                             0.03        0.03        None
loops/trex03-1d60203.i---hull-3.yml                                              done                             0.03        0.04        None
loops/trex03-1d60203.i---hull-4.yml                                              done                             0.03        0.03        None
loops/trex03-1d60203.i---hull-5.yml                                              done                             0.03        0.03        None
loops/trex03-2076c9b.i---hull-0.yml                                              done                             0.03        0.03        None
loops/trex03-2076c9b.i---hull-1.yml                                              done                             0.03        0.03        None
