tool	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_285cbaf.ihull7.yml	done	0.042393761	0.04285064099531155	30.666752	0.102661
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_32f9c45.ihull0.yml	done	0.079091593	0.07970559800014598	30.457856	0.185059
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_32f9c45.ihull1.yml	done	0.073100316	0.07366189699678216	30.621696	0.207397
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_32f9c45.ihull2.yml	done	0.123674749	0.12423418500111438	32.796672	0.767029
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_32f9c45.ihull3.yml	done	0.1111289	0.11161569099931512	35.004416	0.939209
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_32f9c45.ihull4.yml	invalid result	0.419788366	0.42037466000329005	116.490240	5.806824
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_32f9c45.ihull5.yml	done	0.06420974	0.06476925199967809	29.913088	0.189636
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_32f9c45.ihull6.yml	done	0.877716035	0.8781957510000211	47.263744	12.288818
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_32f9c45.ihull7.yml	done	0.067384701	0.0680043710017344	30.568448	0.221069
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_4db4e59.ihull0.yml	done	0.064093337	0.06475837900507031	30.511104	0.227173
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_4db4e59.ihull1.yml	done	0.058545311	0.059109929999976885	30.568448	0.217590
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_4db4e59.ihull2.yml	done	0.071106949	0.07155402699572733	32.268288	0.468628
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_4db4e59.ihull3.yml	done	0.10784361	0.10825071600265801	35.143680	1.281189
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_4db4e59.ihull4.yml	invalid result	0.412273938	0.4127930169997853	116.453376	6.025574
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_4db4e59.ihull5.yml	done	0.035192248	0.03563548999954946	30.044160	0.202515
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_4db4e59.ihull6.yml	done	0.876419932	0.8769796690030489	47.255552	12.268982
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_4db4e59.ihull7.yml	done	0.044718887	0.045215646001452114	30.552064	0.200745
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_5b9d94c.ihull0.yml	done	0.054027731	0.054519700999662746	30.441472	0.208862
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_5b9d94c.ihull1.yml	done	0.0649282	0.0654740230020252	30.568448	0.222473
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_5b9d94c.ihull2.yml	done	0.080301034	0.0807508189973305	32.272384	0.619080
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_5b9d94c.ihull3.yml	done	0.143292111	0.14382762199966237	35.008512	1.188232
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_5b9d94c.ihull4.yml	invalid result	0.411162585	0.41154948600160424	116.613120	5.845154
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_5b9d94c.ihull5.yml	done	0.037742387	0.038215927001147065	29.913088	0.171326
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_5b9d94c.ihull6.yml	done	0.870875406	0.8715078909954173	47.259648	12.269043
cra-monotone-svcomp-reach-safety/loop-industry-pattern/ofuf_5b9d94c.ihull7.yml	done	0.051007395	0.051484029994753655	30.568448	0.163696
cra-monotone-svcomp-reach-safety/loop-invariants/bin-suffix-50598d1.ihull0.yml	done	0.061211342	0.06170831700001145	30.306304	0.210815
cra-monotone-svcomp-reach-safety/loop-invariants/const02571b.ihull0.yml	done	0.058627317	0.059124649000295904	30.478336	0.240417
cra-monotone-svcomp-reach-safety/loop-invariants/eq16973d5.ihull0.yml	done	0.046550741	0.04701877199840965	30.830592	0.288330
cra-monotone-svcomp-reach-safety/loop-invariants/eq25ed0a9.ihull0.yml	done	0.04140412	0.04185289800079772	29.913088	0.132812
cra-monotone-svcomp-reach-safety/loop-invariants/even7d5b3f.ihull0.yml	done	0.061884631	0.062458166998112574	30.306304	0.234985
cra-monotone-svcomp-reach-safety/loop-invariants/linear-inequality-inv-a7c1229.ihull0.yml	done	0.037202669	0.0376233589995536	30.347264	0.010010
cra-monotone-svcomp-reach-safety/loop-invariants/linear-inequality-inv-b9b7b57.ihull0.yml	done	0.036445591	0.03674565000255825	30.396416	0.136658
cra-monotone-svcomp-reach-safety/loop-invariants/mod4986940.ihull0.yml	done	0.064051859	0.0646034849996795	30.306304	0.209167
cra-monotone-svcomp-reach-safety/loop-invariants/odd4d2ba6.ihull0.yml	done	0.067407323	0.06789790200127754	30.253056	0.160217
cra-monotone-svcomp-reach-safety/loop-invgen/MADWiFi-encode_ie_ok72e933.ihull0.yml	done	0.05890277	0.05942780600162223	29.913088	0.201111
cra-monotone-svcomp-reach-safety/loop-invgen/NetBSD_loop81aca5.ihull0.yml	done	0.052873304	0.05348036599752959	30.076928	0.222717
cra-monotone-svcomp-reach-safety/loop-invgen/SpamAssassin-loop.i.v+cfa-reducer66a1c4.ihull0.yml	done	0.182266708	0.18274815200129524	36.634624	2.087952
cra-monotone-svcomp-reach-safety/loop-invgen/SpamAssassin-loop.i.v+cfa-reducer66a1c4.ihull1.yml	done	0.230705333	0.2311144460036303	35.934208	3.274597
cra-monotone-svcomp-reach-safety/loop-invgen/SpamAssassin-loopfc4a59.ihull0.yml	done	0.050869603	0.05135409999638796	30.937088	0.274963
cra-monotone-svcomp-reach-safety/loop-invgen/SpamAssassin-loopfc4a59.ihull1.yml	done	0.068362538	0.06879311399825383	30.965760	0.460449
cra-monotone-svcomp-reach-safety/loop-invgen/apache-escape-absolute.i.v+cfa-reducer5c91f2.ihull0.yml	done	0.065680031	0.066347025000141	30.699520	0.220032
cra-monotone-svcomp-reach-safety/loop-invgen/apache-escape-absolute.i.v+cfa-reducer5c91f2.ihull1.yml	done	0.106297916	0.10694323600182543	32.141312	0.498596
cra-monotone-svcomp-reach-safety/loop-invgen/apache-escape-absolute5c33f4.ihull0.yml	done	0.037767978	0.03819638199638575	30.306304	0.230469
cra-monotone-svcomp-reach-safety/loop-invgen/apache-escape-absolute5c33f4.ihull1.yml	done	0.047167755	0.04764659899956314	30.638080	0.172913
cra-monotone-svcomp-reach-safety/loop-invgen/apache-get-tag.i.p+lhb-reducer01346c.ihull0.yml	done	0.077446297	0.07794666600238997	31.223808	0.252380
cra-monotone-svcomp-reach-safety/loop-invgen/apache-get-tag.i.p+lhb-reducer01346c.ihull1.yml	done	0.103009343	0.10364400199614465	32.804864	0.830200
cra-monotone-svcomp-reach-safety/loop-invgen/apache-get-tag.i.p+nlh-reducer0c3aca.ihull0.yml	done	0.094084141	0.09465232100046705	31.404032	0.237061
cra-monotone-svcomp-reach-safety/loop-invgen/apache-get-tag.i.p+nlh-reducer0c3aca.ihull1.yml	done	0.066408638	0.06690666999929817	32.055296	0.578979
cra-monotone-svcomp-reach-safety/loop-invgen/apache-get-tag.i.p+sep-reducer8f8076.ihull0.yml	done	0.097134984	0.09776575299474644	32.153600	0.519470
cra-monotone-svcomp-reach-safety/loop-invgen/apache-get-tag.i.p+sep-reducer8f8076.ihull1.yml	done	0.050065916	0.050560628005769104	31.223808	0.274963
cra-monotone-svcomp-reach-safety/loop-invgen/apache-get-tag.i.v+lhb-reducer12c13f.ihull0.yml	done	0.055632281	0.05621777699707309	30.830592	0.278564
cra-monotone-svcomp-reach-safety/loop-invgen/apache-get-tag.i.v+lhb-reducer12c13f.ihull1.yml	done	0.089380017	0.09000245899369475	32.083968	0.567627
cra-monotone-svcomp-reach-safety/loop-invgen/apache-get-tag.i.v+nlh-reducer8cdc2a.ihull0.yml	done	0.061096297	0.06156077000196092	30.789632	0.262268
cra-monotone-svcomp-reach-safety/loop-invgen/apache-get-tag.i.v+nlh-reducer8cdc2a.ihull1.yml	done	0.066851709	0.06723935299669392	32.096256	0.561707
cra-monotone-svcomp-reach-safety/loop-invgen/apache-get-tag3b78d0.ihull0.yml	done	0.055185987	0.0557043600056204	30.220288	0.113831
cra-monotone-svcomp-reach-safety/loop-invgen/apache-get-tag3b78d0.ihull1.yml	done	0.04798288	0.04843386699940311	30.908416	0.278931
cra-monotone-svcomp-reach-safety/loop-invgen/down7d17af.ihull0.yml	done	0.054286108	0.054813101996842306	30.072832	0.202148
cra-monotone-svcomp-reach-safety/loop-invgen/down7d17af.ihull1.yml	done	0.055016325	0.055504878000647295	30.044160	0.197998
cra-monotone-svcomp-reach-safety/loop-invgen/fragtest_simplec16d94.ihull0.yml	done	0.076440907	0.07704522400308633	29.917184	0.182861
cra-monotone-svcomp-reach-safety/loop-invgen/fragtest_simplec16d94.ihull1.yml	done	0.03845624	0.038913103999220766	30.461952	0.072021
cra-monotone-svcomp-reach-safety/loop-invgen/fragtest_simplec16d94.ihull2.yml	done	0.063274699	0.06382118100009393	30.306304	0.230469
cra-monotone-svcomp-reach-safety/loop-invgen/half_27c8ad6.ihull0.yml	done	0.082070086	0.08273852000274928	30.490624	0.161621
cra-monotone-svcomp-reach-safety/loop-invgen/half_27c8ad6.ihull1.yml	done	0.060960182	0.06149893600377254	30.175232	0.197266
cra-monotone-svcomp-reach-safety/loop-invgen/heapsort45f98d.ihull0.yml	done	0.066363397	0.06689907299733022	30.547968	0.260010
cra-monotone-svcomp-reach-safety/loop-invgen/heapsort45f98d.ihull1.yml	failure (SubspaceConeAccelerated hull is more precise)	0.101139684	0.10168675200111466	32.616448	1.154053
cra-monotone-svcomp-reach-safety/loop-invgen/id_build.i.p+nlh-reducerf7dc4e.ihull0.yml	done	0.046769848	0.04724663499655435	30.081024	0.218750
cra-monotone-svcomp-reach-safety/loop-invgen/id_build.i.p+nlh-reducerf7dc4e.ihull1.yml	done	0.082937368	0.08354123300523497	31.092736	0.311768
cra-monotone-svcomp-reach-safety/loop-invgen/id_build.i.p+nlh-reducerf7dc4e.ihull2.yml	done	0.052241776	0.052767522996873595	29.650944	0.122620
cra-monotone-svcomp-reach-safety/loop-invgen/id_build.i.p+nlh-reducerf7dc4e.ihull3.yml	done	0.058215743	0.05870737799705239	29.691904	0.162781
cra-monotone-svcomp-reach-safety/loop-invgen/id_build.i.p+nlh-reducerf7dc4e.ihull4.yml	done	0.034497103	0.03495502899750136	29.650944	0.176514
cra-monotone-svcomp-reach-safety/loop-invgen/id_build.i.p+sep-reducer45a53a.ihull0.yml	done	0.036828479	0.03729628500150284	30.121984	0.132935
cra-monotone-svcomp-reach-safety/loop-invgen/id_build.i.p+sep-reducer45a53a.ihull1.yml	done	0.047014471	0.04745649300457444	31.076352	0
cra-monotone-svcomp-reach-safety/loop-invgen/id_build.i.p+sep-reducer45a53a.ihull2.yml	done	0.03121664	0.031657386003644206	29.573120	0.282715
cra-monotone-svcomp-reach-safety/loop-invgen/id_build.i.p+sep-reducer45a53a.ihull3.yml	done	0.037540977	0.038052834002883174	29.609984	0.007874
cra-monotone-svcomp-reach-safety/loop-invgen/id_build.i.p+sep-reducer45a53a.ihull4.yml	done	0.059839211	0.06040031599695794	29.626368	0.161194
cra-monotone-svcomp-reach-safety/loop-invgen/id_build.i.v+lhb-reducerff6caf.ihull0.yml	done	0.062242235	0.0627620509985718	30.146560	0.136841
cra-monotone-svcomp-reach-safety/loop-invgen/id_build.i.v+lhb-reducerff6caf.ihull1.yml	done	0.075459941	0.07603994999954011	31.092736	0.311768
cra-monotone-svcomp-reach-safety/loop-invgen/id_build.i.v+lhb-reducerff6caf.ihull2.yml	done	0.059072162	0.05957622699497733	29.589504	0.173523
cra-monotone-svcomp-reach-safety/loop-invgen/id_build18b158.ihull0.yml	done	0.068928393	0.06956297199940309	30.048256	0.088379
cra-monotone-svcomp-reach-safety/loop-invgen/id_build18b158.ihull1.yml	done	0.070870229	0.07140767900273204	29.859840	0.144958
cra-monotone-svcomp-reach-safety/loop-invgen/id_trans4035f9.ihull0.yml	done	0.063011982	0.06360087599750841	29.913088	0.227844
cra-monotone-svcomp-reach-safety/loop-invgen/large_const45bb10.ihull0.yml	done	0.036270056	0.036738886999955866	30.023680	0.182617
cra-monotone-svcomp-reach-safety/loop-invgen/large_const45bb10.ihull1.yml	done	0.066911128	0.06741681299899938	30.699520	0.330933
cra-monotone-svcomp-reach-safety/loop-invgen/nest-if3e9d4d0.ihull0.yml	done	0.061618709	0.0621492039936129	29.978624	0.130188
cra-monotone-svcomp-reach-safety/loop-invgen/nest-if3e9d4d0.ihull1.yml	done	0.074889061	0.07539886200538604	30.830592	0.342407
cra-monotone-svcomp-reach-safety/loop-invgen/nested6f2087a.ihull0.yml	done	0.062338427	0.06289394500345225	30.085120	0.208130
cra-monotone-svcomp-reach-safety/loop-invgen/nested6f2087a.ihull1.yml	done	0.073164685	0.07370885500131408	30.699520	0.297852
cra-monotone-svcomp-reach-safety/loop-invgen/nested6f2087a.ihull2.yml	done	0.069989825	0.07052807600121014	30.744576	0.287109
cra-monotone-svcomp-reach-safety/loop-invgen/nested9b1a884.ihull0.yml	done	0.062251069	0.06279229600477265	30.044160	0.188965
cra-monotone-svcomp-reach-safety/loop-invgen/nested9b1a884.ihull1.yml	done	0.069302941	0.06984112800273579	30.629888	0.279114
cra-monotone-svcomp-reach-safety/loop-invgen/nested9b1a884.ihull2.yml	done	0.090045105	0.09057015199505258	30.961664	0.281006
cra-monotone-svcomp-reach-safety/loop-invgen/sendmail-close-anglee57ced.ihull0.yml	done	0.055554805	0.05603307999990648	30.568448	0.224854
cra-monotone-svcomp-reach-safety/loop-invgen/seq-35dd3c4.ihull0.yml	done	0.063075671	0.06365831699804403	30.044160	0.215210
cra-monotone-svcomp-reach-safety/loop-invgen/seq-35dd3c4.ihull1.yml	done	0.062525407	0.06306575299822725	30.044160	0.198792
cra-monotone-svcomp-reach-safety/loop-invgen/seq-35dd3c4.ihull2.yml	done	0.041509182	0.04199716099537909	30.220288	0.082214
cra-monotone-svcomp-reach-safety/loop-invgen/string_concat-noarr3a3dc3.ihull0.yml	done	0.080862738	0.08138039500045124	30.359552	0.183838
cra-monotone-svcomp-reach-safety/loop-invgen/string_concat-noarr3a3dc3.ihull1.yml	done	0.063681807	0.0641769630019553	30.302208	0.207397
cra-monotone-svcomp-reach-safety/loop-invgen/upb02606.ihull0.yml	done	0.057481614	0.057971743000962306	30.044160	0.189880
cra-monotone-svcomp-reach-safety/loop-invgen/upb02606.ihull1.yml	done	0.062090627	0.06262915100523969	30.044160	0.197205
cra-monotone-svcomp-reach-safety/loop-lit/afnp20148648bc.ihull0.yml	done	0.083467519	0.08404637599596754	30.572544	0.201538
cra-monotone-svcomp-reach-safety/loop-lit/as2013-hybrid433d14.ihull0.yml	done	0.050698339	0.05123494599683909	29.937664	0.192444
cra-monotone-svcomp-reach-safety/loop-lit/as2013-hybrid433d14.ihull1.yml	done	0.050810154	0.05126256399671547	30.531584	0.283264
cra-monotone-svcomp-reach-safety/loop-lit/bh2017-ex-add143f00.ihull0.yml	done	0.104209751	0.10464381199562922	32.698368	1.060547
cra-monotone-svcomp-reach-safety/loop-lit/bh2017-ex1-poly3c1afd.ihull0.yml	done	0.039925281	0.04031327099801274	30.175232	0.010742
cra-monotone-svcomp-reach-safety/loop-lit/bh2017-ex1-poly3c1afd.ihull1.yml	failure (SubspaceConeAccelerated hull is more precise)	0.045670392	0.04613710899866419	30.498816	0.251038
cra-monotone-svcomp-reach-safety/loop-lit/bh2017-ex360d0c8.ihull0.yml	done	0.097892772	0.09848236000107136	31.354880	0.424438
cra-monotone-svcomp-reach-safety/loop-lit/bhmr2007366ddb.ihull0.yml	done	0.062285158	0.06280521900043823	30.568448	0.237305
cra-monotone-svcomp-reach-safety/loop-lit/cggmp2005_variant57c0ff.ihull0.yml	done	0.0616413	0.06258682499901624	30.306304	0.250305
cra-monotone-svcomp-reach-safety/loop-lit/cggmp2005b75755a.ihull0.yml	done	0.041225282	0.04168451700388687	29.913088	0.108398
cra-monotone-svcomp-reach-safety/loop-lit/cggmp2005b75755a.ihull1.yml	done	0.072073724	0.07264023600146174	30.150656	0.183655
cra-monotone-svcomp-reach-safety/loop-lit/cggmp2005b75755a.ihull2.yml	done	0.080536646	0.08110685700376052	30.535680	0.191467
cra-monotone-svcomp-reach-safety/loop-lit/cggmp2005fcfdcb.ihull0.yml	done	0.073470195	0.0739631019969238	30.175232	0.132996
cra-monotone-svcomp-reach-safety/loop-lit/css2003cf1d1f.ihull0.yml	done	0.062686701	0.06316883899853565	30.699520	0.293640
cra-monotone-svcomp-reach-safety/loop-lit/ddlm20130d4432.ihull0.yml	done	0.074941429	0.07546045100025367	30.908416	0.177063
cra-monotone-svcomp-reach-safety/loop-lit/gcnr200848b7aa.ihull0.yml	done	0.11499524	0.11554194700147491	31.969280	0.615601
cra-monotone-svcomp-reach-safety/loop-lit/gj2007.c.i.p+lhb-reducer2dfdc0.ihull0.yml	done	0.076910508	0.0774732449935982	29.908992	0.175415
cra-monotone-svcomp-reach-safety/loop-lit/gj2007.c.i.p+nlh-reducer85a4e8.ihull0.yml	done	0.057431942	0.05799574900447624	29.966336	0.245239
cra-monotone-svcomp-reach-safety/loop-lit/gj20075b6689.ihull0.yml	done	0.042732307	0.04327461900538765	29.822976	0.160217
cra-monotone-svcomp-reach-safety/loop-lit/gj2007bf7f0be.ihull0.yml	done	0.077578851	0.07820675399852917	30.437376	0.153076
cra-monotone-svcomp-reach-safety/loop-lit/gr2006542306.ihull0.yml	done	0.063561215	0.06422768199990969	29.933568	0.251404
cra-monotone-svcomp-reach-safety/loop-lit/gsv2008.c.i.p+cfa-reducerede3ac.ihull0.yml	done	0.062171694	0.06278213799669174	30.044160	0.210449
cra-monotone-svcomp-reach-safety/loop-lit/gsv2008.c.i.v+cfa-reducer034337.ihull0.yml	done	0.040909384	0.041443832000368275	30.060544	0.049866
cra-monotone-svcomp-reach-safety/loop-lit/gsv2008.c.i.v+lhb-reducerc3b563.ihull0.yml	done	0.076907528	0.07747453100455459	29.929472	0.179810
cra-monotone-svcomp-reach-safety/loop-lit/gsv200826c856.ihull0.yml	done	0.06183205	0.06234385800053133	30.015488	0.214172
cra-monotone-svcomp-reach-safety/loop-lit/hh2012-ex1b9df756.ihull0.yml	done	0.034243183	0.034732150998024736	30.150656	0.235291
cra-monotone-svcomp-reach-safety/loop-lit/hh2012-ex1b9df756.ihull1.yml	done	0.074628058	0.07520095100335311	29.913088	0.163574
cra-monotone-svcomp-reach-safety/loop-lit/hh2012-ex2bbb97f1.ihull0.yml	done	0.049238196	0.049615869000263046	30.568448	0.230042
cra-monotone-svcomp-reach-safety/loop-lit/hh2012-ex3b2da95.ihull0.yml	done	0.05587541	0.0563686890018289	30.040064	0.204163
cra-monotone-svcomp-reach-safety/loop-lit/hh2012-ex3b2da95.ihull1.yml	done	0.064587475	0.0651575040028547	29.913088	0.233032
cra-monotone-svcomp-reach-safety/loop-lit/hhk20080c2e40.ihull0.yml	done	0.075017874	0.07558198500191793	30.191616	0.141724
cra-monotone-svcomp-reach-safety/loop-lit/jm2006.c.i.v+cfa-reducer2d63b2.ihull0.yml	done	0.037326824	0.03823170199757442	30.003200	0.205627
cra-monotone-svcomp-reach-safety/loop-lit/jm2006_variant062604.ihull0.yml	done	0.064999431	0.06554105299437651	30.306304	0.210266
cra-monotone-svcomp-reach-safety/loop-lit/jm2006fe7f11.ihull0.yml	done	0.059545667	0.06007624699850567	30.093312	0.208923
cra-monotone-svcomp-reach-safety/loop-lit/mcmillan2006c860ae.ihull0.yml	done	0.075376137	0.0759232280033757	29.990912	0.144592
cra-monotone-svcomp-reach-safety/loop-lit/mcmillan2006c860ae.ihull1.yml	done	0.060970933	0.0614678920028382	30.044160	0.181030
cra-monotone-svcomp-reach-safety/loop-lit/mine2017-ex4.1086a962.ihull0.yml	done	0.057646123	0.05809717399824876	30.044160	0.185364
cra-monotone-svcomp-reach-safety/loop-lit/mine2017-ex4.69256dd.ihull0.yml	done	0.061233362	0.06173342400143156	29.978624	0.210754
cra-monotone-svcomp-reach-safety/loop-lit/mine2017-ex4.74eb40c.ihull0.yml	done	0.068568076	0.06917458299722057	30.437376	0.251099
cra-monotone-svcomp-reach-safety/loop-lit/mine2017-ex4.8a96923.ihull0.yml	done	0.042096822	0.042560028996376786	29.913088	0.169556
cra-monotone-svcomp-reach-safety/loop-new/count_by_16388d3.ihull0.yml	done	0.071279463	0.07189237900456646	30.113792	0.113892
cra-monotone-svcomp-reach-safety/loop-new/count_by_1_variant610f53.ihull0.yml	done	0.059555869	0.06004934899829095	30.027776	0.185547
cra-monotone-svcomp-reach-safety/loop-new/count_by_28854bf.ihull0.yml	done	0.036036533	0.036403945996426046	30.040064	0.082581
cra-monotone-svcomp-reach-safety/loop-new/count_by_k6636db.ihull0.yml	failure (SubspaceConeAccelerated hull is more precise)	0.07452237	0.07510041399655165	30.363648	0.390198
cra-monotone-svcomp-reach-safety/loop-new/count_by_nondet988550.ihull0.yml	done	0.052268217	0.052731026997207664	30.392320	0.226257
cra-monotone-svcomp-reach-safety/loop-new/gauss_sum.i.p+cfa-reducerb5f695.ihull0.yml	done	0.071078557	0.07178580199979478	29.913088	0.133789
cra-monotone-svcomp-reach-safety/loop-new/gauss_sum.i.p+lhb-reducerc0f238.ihull0.yml	done	0.058533717	0.05906169000081718	29.913088	0.181946
cra-monotone-svcomp-reach-safety/loop-new/gauss_sum.i.v+cfa-reducer380a67.ihull0.yml	done	0.038962309	0.03947340299782809	29.876224	0.179443
cra-monotone-svcomp-reach-safety/loop-new/gauss_sumbdc0af.ihull0.yml	done	0.057675995	0.05823287400562549	29.851648	0.189941
cra-monotone-svcomp-reach-safety/loop-new/half446a5d.ihull0.yml	done	0.053670746	0.05424817700259155	30.437376	0.173157
cra-monotone-svcomp-reach-safety/loop-new/nested-1231d70.ihull0.yml	done	0.080691352	0.08135438499448355	30.134272	0.154358
cra-monotone-svcomp-reach-safety/loop-new/nested-1231d70.ihull1.yml	done	0.074920499	0.07545419000234688	30.707712	0.209778
cra-monotone-svcomp-reach-safety/loops/array-18c49d0.ihull0.yml	done	0.07304034	0.07375736899848562	30.830592	0.310852
cra-monotone-svcomp-reach-safety/loops/array-2ee35d9.ihull0.yml	done	0.056830386	0.057324581997818314	30.908416	0.292847
cra-monotone-svcomp-reach-safety/loops/bubble_sort-129278c.ihull0.yml	done	0.217218417	0.21775534000335028	39.411712	2.838135
cra-monotone-svcomp-reach-safety/loops/bubble_sort-129278c.ihull1.yml	done	0.094618297	0.09509003399580251	33.927168	0.745117
cra-monotone-svcomp-reach-safety/loops/bubble_sort-129278c.ihull2.yml	done	0.03332852	0.03378165600588545	29.650944	0.264771
cra-monotone-svcomp-reach-safety/loops/bubble_sort-129278c.ihull3.yml	done	0.058582567	0.05909439099923475	29.650944	0.161011
cra-monotone-svcomp-reach-safety/loops/bubble_sort-129278c.ihull4.yml	done	0.062680059	0.06317895800020779	30.052352	0.164551
cra-monotone-svcomp-reach-safety/loops/bubble_sort-129278c.ihull5.yml	done	0.036948802	0.03747949100215919	30.044160	0.141968
cra-monotone-svcomp-reach-safety/loops/bubble_sort-2671dc7.ihull0.yml	done	0.070309502	0.07101975200203015	30.699520	0.159058
cra-monotone-svcomp-reach-safety/loops/bubble_sort-2671dc7.ihull1.yml	done	0.145373902	0.14591104200371774	35.446784	1.422729
cra-monotone-svcomp-reach-safety/loops/bubble_sort-2671dc7.ihull2.yml	done	0.059370008	0.05983209199621342	31.592448	0.433533
cra-monotone-svcomp-reach-safety/loops/bubble_sort-2671dc7.ihull3.yml	done	0.109491648	0.11021170599997276	33.058816	0.597473
cra-monotone-svcomp-reach-safety/loops/bubble_sort-2671dc7.ihull4.yml	done	0.199877777	0.20032529099989915	38.092800	2.553467
cra-monotone-svcomp-reach-safety/loops/bubble_sort-2671dc7.ihull5.yml	done	0.124468191	0.1249648589946446	37.199872	1.416321
cra-monotone-svcomp-reach-safety/loops/bubble_sort-2671dc7.ihull6.yml	done	0.041184736	0.04174607700406341	29.650944	0.061646
cra-monotone-svcomp-reach-safety/loops/compact471bcf.ihull0.yml	done	0.035029472	0.035532989000785165	30.011392	0.181213
cra-monotone-svcomp-reach-safety/loops/compact471bcf.ihull1.yml	done	0.056120941	0.0565745429994422	29.913088	0.172485
cra-monotone-svcomp-reach-safety/loops/count_up_down-1aa2e7c.ihull0.yml	done	0.037305444	0.03781280400289688	30.044160	0.085327
cra-monotone-svcomp-reach-safety/loops/count_up_down-274f917.ihull0.yml	done	0.062475264	0.06301912900380557	30.044160	0.191162
cra-monotone-svcomp-reach-safety/loops/eureka_01-1535b67.ihull0.yml	done	0.053952596	0.054495258002134506	29.990912	0.174133
cra-monotone-svcomp-reach-safety/loops/eureka_01-1535b67.ihull1.yml	done	0.039111714	0.03957537800306454	29.782016	0.170288
cra-monotone-svcomp-reach-safety/loops/eureka_01-1535b67.ihull2.yml	done	0.061517629	0.06206873699557036	30.961664	0.282593
cra-monotone-svcomp-reach-safety/loops/eureka_01-1535b67.ihull3.yml	done	0.081171339	0.08165234699845314	31.227904	0.298218
cra-monotone-svcomp-reach-safety/loops/eureka_01-1535b67.ihull4.yml	done	0.072152048	0.07274966399563709	31.227904	0.361145
cra-monotone-svcomp-reach-safety/loops/eureka_01-27d0248.ihull0.yml	done	0.039097983	0.03960376999748405	30.003200	
cra-monotone-svcomp-reach-safety/loops/eureka_01-27d0248.ihull1.yml	done	0.059566424	0.060087674006354064	30.306304	0.201294
cra-monotone-svcomp-reach-safety/loops/eureka_01-27d0248.ihull2.yml	done	0.068974341	0.0694034029947943	31.956992	0.403320
cra-monotone-svcomp-reach-safety/loops/eureka_01-27d0248.ihull3.yml	done	0.059422482	0.05986072900122963	32.010240	0.344788
cra-monotone-svcomp-reach-safety/loops/eureka_01-27d0248.ihull4.yml	done	0.050118875	0.05050816600123653	31.137792	0.389465
cra-monotone-svcomp-reach-safety/loops/eureka_05c3828f.ihull0.yml	done	0.042095992	0.04252756200003205	30.494720	0.140320
cra-monotone-svcomp-reach-safety/loops/eureka_05c3828f.ihull1.yml	done	0.068825435	0.06938728100067237	30.703616	0.324585
cra-monotone-svcomp-reach-safety/loops/eureka_05c3828f.ihull2.yml	done	0.038888873	0.03938267000194173	30.019584	0
cra-monotone-svcomp-reach-safety/loops/eureka_05c3828f.ihull3.yml	done	0.036398199	0.03683866599749308	30.048256	0.210144
cra-monotone-svcomp-reach-safety/loops/for_bounded_loop1ac72ec.ihull0.yml	done	0.058551524	0.05908533599722432	29.859840	0.216553
cra-monotone-svcomp-reach-safety/loops/for_infinite_loop_1e8ab68.ihull0.yml	done	0.05004775	0.0505715519975638	29.986816	0.192810
cra-monotone-svcomp-reach-safety/loops/for_infinite_loop_20e4f2b.ihull0.yml	done	0.060665478	0.06123305399523815	29.913088	0.207581
cra-monotone-svcomp-reach-safety/loops/heavy-1e0a034.ihull0.yml	done	0.066926625	0.06739722500060452	30.523392	0.223083
cra-monotone-svcomp-reach-safety/loops/heavy-1e0a034.ihull1.yml	done	0.046458903	0.04684687799453968	30.568448	0.217224
cra-monotone-svcomp-reach-safety/loops/heavy-1e0a034.ihull2.yml	done	0.066642961	0.06712504600000102	30.687232	0.251038
cra-monotone-svcomp-reach-safety/loops/heavy-2ec5a0b.ihull0.yml	done	0.040016131	0.040465037993271835	30.515200	0.208130
