   BENCHMARK INFORMATION
Compute the projection of the integer hull of existential formulas in the theory of linear integer-real arithmetic.
benchmark definition:    benchmark-defs/IntHull.xml
name:                    IntHull
run sets:                compare-lira-convex-hull-pc-lplh-vs-real-relaxation-lw.termination-monotone-svcomp
date:                    Fri, 2025-07-04 02:45:34 EDT
tool:                    Projection of integer hull 1.0
tool executable:         /home/diagram/src/research/projects/duet/duet-nk-popl-local-abstraction/_build/default/srk/bigtop.exe
options:
resource limits:
- time:                  30 s
hardware requirements:
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    frame
os:                      Linux-6.11.0-28-generic-x86_64-with-glibc2.39
cpu:                     Intel Core Ultra 5 125H
- cores:                 18
- max frequency:         4500.0 MHz
- turbo boost enabled:   True
ram:                     33084.030976 MB
------------------------------------------------------------



lira-convex-hull-pc.termination-monotone-svcomp
Run set 1 of 18: skipped


lira-convex-hull-lplh.termination-monotone-svcomp
Run set 2 of 18: skipped


lira-convex-hull-pc-lplh.termination-monotone-svcomp
Run set 3 of 18: skipped


lira-convex-hull-real-relaxation-lw.termination-monotone-svcomp
Run set 4 of 18: skipped


lira-convex-hull-real-relaxation-fmcad15.termination-monotone-svcomp
Run set 5 of 18: skipped


compare-lira-convex-hull-pc-lplh-vs-pc.termination-monotone-svcomp
Run set 6 of 18: skipped


compare-lira-convex-hull-pc-lplh-vs-lira-lplh.termination-monotone-svcomp
Run set 7 of 18: skipped


compare-lira-convex-hull-pc-lplh-vs-real-relaxation-lw.termination-monotone-svcomp
Run set 8 of 18 with options '-compare-lira-convex-hull-pc-lplh-vs-real-relaxation-lw' and propertyfile 'None'

inputfile                                                                        status                       cpu time   wall time        host
loop-lit/afnp201482e526.i---hull-4.yml                                           done                             0.03        0.03        None
loop-lit/afnp201482e526.i---hull-5.yml                                           done                             0.03        0.03        None
loop-lit/as2013-hybrid2a21af.i---hull-0.yml                                      done                             0.04        0.04        None
loop-lit/as2013-hybrid2a21af.i---hull-1.yml                                      done                             0.03        0.03        None
loop-lit/as2013-hybrid2a21af.i---hull-10.yml                                     done                             0.03        0.03        None
loop-lit/as2013-hybrid2a21af.i---hull-11.yml                                     done                             0.03        0.03        None
loop-lit/as2013-hybrid2a21af.i---hull-12.yml                                     done                             0.03        0.03        None
loop-lit/as2013-hybrid2a21af.i---hull-13.yml                                     done                             0.03        0.04        None
loop-lit/as2013-hybrid2a21af.i---hull-14.yml                                     done                             0.03        0.03        None
loop-lit/as2013-hybrid2a21af.i---hull-15.yml                                     done                             0.04        0.04        None
loop-lit/as2013-hybrid2a21af.i---hull-16.yml                                     done                             0.04        0.04        None
loop-lit/as2013-hybrid2a21af.i---hull-17.yml                                     done                             0.03        0.03        None
loop-lit/as2013-hybrid2a21af.i---hull-18.yml                                     done                             0.03        0.03        None
loop-lit/as2013-hybrid2a21af.i---hull-19.yml                                     done                             0.03        0.04        None
loop-lit/as2013-hybrid2a21af.i---hull-2.yml                                      done                             0.03        0.03        None
loop-lit/as2013-hybrid2a21af.i---hull-20.yml                                     done                             0.03        0.04        None
loop-lit/as2013-hybrid2a21af.i---hull-21.yml                                     done                             0.03        0.03        None
loop-lit/as2013-hybrid2a21af.i---hull-3.yml                                      done                             0.03        0.03        None
loop-lit/as2013-hybrid2a21af.i---hull-4.yml                                      done                             0.03        0.03        None
loop-lit/as2013-hybrid2a21af.i---hull-5.yml                                      done                             0.03        0.03        None
loop-lit/as2013-hybrid2a21af.i---hull-6.yml                                      done                             0.03        0.03        None
loop-lit/as2013-hybrid2a21af.i---hull-7.yml                                      done                             0.03        0.04        None
loop-lit/as2013-hybrid2a21af.i---hull-8.yml                                      done                             0.03        0.03        None
loop-lit/as2013-hybrid2a21af.i---hull-9.yml                                      done                             0.03        0.03        None
loop-lit/bh2017-ex-add71fa2f.i---hull-0.yml                                      done                             0.03        0.04        None
loop-lit/bh2017-ex-add71fa2f.i---hull-1.yml                                      done                             0.03        0.04        None
loop-lit/bh2017-ex-add71fa2f.i---hull-2.yml                                      done                             0.05        0.06        None
loop-lit/bh2017-ex-add71fa2f.i---hull-3.yml                                      done                             0.06        0.06        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-0.yml                                    done                             0.03        0.03        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-1.yml                                    done                             0.03        0.04        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-10.yml                                   done                             0.03        0.03        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-11.yml                                   done                             0.03        0.03        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-12.yml                                   failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.03        0.04        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-13.yml                                   failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.03        0.04        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-14.yml                                   done                             0.04        0.04        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-15.yml                                   done                             0.03        0.04        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-16.yml                                   failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.03        0.04        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-17.yml                                   failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.03        0.04        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-18.yml                                   done                             0.03        0.03        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-19.yml                                   done                             0.03        0.03        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-2.yml                                    done                             0.03        0.03        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-20.yml                                   failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.03        0.03        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-21.yml                                   failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.03        0.03        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-22.yml                                   done                             0.04        0.04        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-23.yml                                   done                             0.03        0.03        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-3.yml                                    done                             0.03        0.03        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-4.yml                                    done                             0.03        0.03        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-5.yml                                    done                             0.03        0.03        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-6.yml                                    done                             0.03        0.03        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-7.yml                                    done                             0.03        0.03        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-8.yml                                    done                             0.03        0.03        None
loop-lit/bh2017-ex1-poly4537b7.i---hull-9.yml                                    done                             0.03        0.04        None
loop-lit/bh2017-ex33a2d01.i---hull-0.yml                                         done                             0.04        0.04        None
loop-lit/bh2017-ex33a2d01.i---hull-1.yml                                         done                             0.04        0.04        None
loop-lit/bh2017-ex33a2d01.i---hull-2.yml                                         done                             0.04        0.05        None
loop-lit/bh2017-ex33a2d01.i---hull-3.yml                                         done                             0.04        0.04        None
loop-lit/bhmr2007316dd7.i---hull-0.yml                                           done                             0.04        0.04        None
loop-lit/bhmr2007316dd7.i---hull-1.yml                                           done                             0.03        0.04        None
loop-lit/bhmr2007316dd7.i---hull-2.yml                                           done                             0.03        0.04        None
loop-lit/bhmr2007316dd7.i---hull-3.yml                                           done                             0.03        0.04        None
loop-lit/bhmr2007316dd7.i---hull-4.yml                                           done                             0.03        0.03        None
loop-lit/bhmr2007316dd7.i---hull-5.yml                                           done                             0.03        0.03        None
loop-lit/cggmp20056d9916.i---hull-0.yml                                          done                             0.03        0.03        None
loop-lit/cggmp20056d9916.i---hull-1.yml                                          done                             0.03        0.03        None
loop-lit/cggmp20056d9916.i---hull-2.yml                                          done                             0.03        0.03        None
loop-lit/cggmp20056d9916.i---hull-3.yml                                          done                             0.03        0.04        None
loop-lit/cggmp20056d9916.i---hull-4.yml                                          done                             0.03        0.03        None
loop-lit/cggmp20056d9916.i---hull-5.yml                                          done                             0.03        0.03        None
loop-lit/cggmp2005_variant0182a7.i---hull-0.yml                                  done                             0.03        0.03        None
loop-lit/cggmp2005_variant0182a7.i---hull-1.yml                                  done                             0.03        0.04        None
loop-lit/cggmp2005_variant0182a7.i---hull-2.yml                                  done                             0.04        0.04        None
loop-lit/cggmp2005_variant0182a7.i---hull-3.yml                                  done                             0.04        0.04        None
loop-lit/cggmp2005_variant0182a7.i---hull-4.yml                                  done                             0.03        0.03        None
loop-lit/cggmp2005_variant0182a7.i---hull-5.yml                                  done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-0.yml                                         done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-1.yml                                         done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-10.yml                                        done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-11.yml                                        done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-12.yml                                        done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-13.yml                                        done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-14.yml                                        done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-15.yml                                        done                             0.03        0.04        None
loop-lit/cggmp2005bd8d36d.i---hull-16.yml                                        done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-17.yml                                        done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-18.yml                                        done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-19.yml                                        done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-2.yml                                         done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-20.yml                                        done                             0.03        0.04        None
loop-lit/cggmp2005bd8d36d.i---hull-21.yml                                        done                             0.03        0.04        None
loop-lit/cggmp2005bd8d36d.i---hull-22.yml                                        done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-23.yml                                        done                             0.03        0.04        None
loop-lit/cggmp2005bd8d36d.i---hull-24.yml                                        done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-25.yml                                        done                             0.03        0.04        None
loop-lit/cggmp2005bd8d36d.i---hull-26.yml                                        done                             0.03        0.04        None
loop-lit/cggmp2005bd8d36d.i---hull-27.yml                                        done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-28.yml                                        done                             0.04        0.04        None
loop-lit/cggmp2005bd8d36d.i---hull-29.yml                                        done                             0.04        0.04        None
loop-lit/cggmp2005bd8d36d.i---hull-3.yml                                         done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-30.yml                                        done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-31.yml                                        done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-4.yml                                         done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-5.yml                                         done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-6.yml                                         done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-7.yml                                         done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-8.yml                                         done                             0.03        0.03        None
loop-lit/cggmp2005bd8d36d.i---hull-9.yml                                         done                             0.03        0.03        None
loop-lit/css20038785af.i---hull-0.yml                                            done                             0.03        0.04        None
loop-lit/css20038785af.i---hull-1.yml                                            done                             0.03        0.04        None
loop-lit/css20038785af.i---hull-2.yml                                            done                             0.04        0.04        None
loop-lit/css20038785af.i---hull-3.yml                                            done                             0.03        0.04        None
loop-lit/css20038785af.i---hull-4.yml                                            done                             0.03        0.03        None
loop-lit/css20038785af.i---hull-5.yml                                            done                             0.03        0.03        None
loop-lit/ddlm20132cb96b.i---hull-0.yml                                           done                             0.03        0.04        None
loop-lit/ddlm20132cb96b.i---hull-1.yml                                           done                             0.03        0.04        None
loop-lit/ddlm20132cb96b.i---hull-2.yml                                           done                             0.04        0.04        None
loop-lit/ddlm20132cb96b.i---hull-3.yml                                           done                             0.04        0.04        None
loop-lit/gcnr200813ce36.i---hull-0.yml                                           done                             0.04        0.04        None
loop-lit/gcnr200813ce36.i---hull-1.yml                                           done                             0.04        0.04        None
loop-lit/gcnr200813ce36.i---hull-2.yml                                           done                             0.04        0.05        None
loop-lit/gcnr200813ce36.i---hull-3.yml                                           done                             0.04        0.05        None
loop-lit/gj2007.c.i.p+lhb-reducer697e30.i---hull-0.yml                           done                             0.03        0.04        None
loop-lit/gj2007.c.i.p+lhb-reducer697e30.i---hull-1.yml                           done                             0.03        0.03        None
loop-lit/gj2007.c.i.p+lhb-reducer697e30.i---hull-2.yml                           done                             0.03        0.03        None
loop-lit/gj2007.c.i.p+lhb-reducer697e30.i---hull-3.yml                           done                             0.03        0.03        None
loop-lit/gj2007.c.i.p+lhb-reducer697e30.i---hull-4.yml                           done                             0.03        0.03        None
loop-lit/gj2007.c.i.p+lhb-reducer697e30.i---hull-5.yml                           done                             0.03        0.03        None
loop-lit/gj2007.c.i.p+nlh-reducer53666a.i---hull-0.yml                           done                             0.03        0.04        None
loop-lit/gj2007.c.i.p+nlh-reducer53666a.i---hull-1.yml                           done                             0.03        0.03        None
loop-lit/gj2007.c.i.p+nlh-reducer53666a.i---hull-2.yml                           done                             0.04        0.04        None
loop-lit/gj2007.c.i.p+nlh-reducer53666a.i---hull-3.yml                           done                             0.04        0.04        None
loop-lit/gj2007.c.i.p+nlh-reducer53666a.i---hull-4.yml                           done                             0.03        0.03        None
loop-lit/gj2007.c.i.p+nlh-reducer53666a.i---hull-5.yml                           done                             0.03        0.03        None
loop-lit/gj2007a2d819.i---hull-0.yml                                             done                             0.04        0.04        None
loop-lit/gj2007a2d819.i---hull-1.yml                                             done                             0.03        0.03        None
loop-lit/gj2007a2d819.i---hull-2.yml                                             done                             0.04        0.04        None
loop-lit/gj2007a2d819.i---hull-3.yml                                             done                             0.03        0.03        None
loop-lit/gj2007a2d819.i---hull-4.yml                                             done                             0.03        0.03        None
loop-lit/gj2007a2d819.i---hull-5.yml                                             done                             0.03        0.03        None
loop-lit/gj2007bccdaf2.i---hull-0.yml                                            done                             0.03        0.03        None
loop-lit/gj2007bccdaf2.i---hull-1.yml                                            done                             0.03        0.03        None
loop-lit/gj2007bccdaf2.i---hull-2.yml                                            done                             0.03        0.04        None
loop-lit/gj2007bccdaf2.i---hull-3.yml                                            done                             0.03        0.03        None
loop-lit/gj2007bccdaf2.i---hull-4.yml                                            done                             0.03        0.03        None
loop-lit/gj2007bccdaf2.i---hull-5.yml                                            done                             0.04        0.04        None
loop-lit/gr2006d184e6.i---hull-0.yml                                             done                             0.03        0.03        None
loop-lit/gr2006d184e6.i---hull-1.yml                                             done                             0.03        0.03        None
loop-lit/gr2006d184e6.i---hull-2.yml                                             done                             0.03        0.04        None
loop-lit/gr2006d184e6.i---hull-3.yml                                             done                             0.03        0.03        None
loop-lit/gsv2008.c.i.p+cfa-reducer6e288f.i---hull-0.yml                          done                             0.03        0.03        None
loop-lit/gsv2008.c.i.p+cfa-reducer6e288f.i---hull-1.yml                          done                             0.03        0.03        None
loop-lit/gsv2008.c.i.p+cfa-reducer6e288f.i---hull-2.yml                          done                             0.03        0.03        None
loop-lit/gsv2008.c.i.p+cfa-reducer6e288f.i---hull-3.yml                          done                             0.03        0.03        None
loop-lit/gsv2008.c.i.v+cfa-reducer9b0ce2.i---hull-0.yml                          done                             0.03        0.03        None
loop-lit/gsv2008.c.i.v+cfa-reducer9b0ce2.i---hull-1.yml                          done                             0.03        0.04        None
loop-lit/gsv2008.c.i.v+cfa-reducer9b0ce2.i---hull-2.yml                          done                             0.04        0.04        None
loop-lit/gsv2008.c.i.v+cfa-reducer9b0ce2.i---hull-3.yml                          done                             0.03        0.03        None
loop-lit/gsv2008.c.i.v+lhb-reducerfff10c.i---hull-0.yml                          done                             0.03        0.03        None
loop-lit/gsv2008.c.i.v+lhb-reducerfff10c.i---hull-1.yml                          done                             0.03        0.03        None
loop-lit/gsv2008.c.i.v+lhb-reducerfff10c.i---hull-2.yml                          done                             0.03        0.03        None
loop-lit/gsv2008.c.i.v+lhb-reducerfff10c.i---hull-3.yml                          done                             0.04        0.04        None
loop-lit/gsv20087bb176.i---hull-0.yml                                            done                             0.03        0.04        None
loop-lit/gsv20087bb176.i---hull-1.yml                                            done                             0.03        0.03        None
loop-lit/gsv20087bb176.i---hull-2.yml                                            done                             0.03        0.03        None
loop-lit/gsv20087bb176.i---hull-3.yml                                            done                             0.03        0.04        None
loop-lit/hh2012-ex1b91a782.i---hull-0.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex1b91a782.i---hull-1.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex1b91a782.i---hull-10.yml                                       done                             0.03        0.03        None
loop-lit/hh2012-ex1b91a782.i---hull-11.yml                                       done                             0.03        0.04        None
loop-lit/hh2012-ex1b91a782.i---hull-12.yml                                       done                             0.03        0.04        None
loop-lit/hh2012-ex1b91a782.i---hull-13.yml                                       done                             0.03        0.04        None
loop-lit/hh2012-ex1b91a782.i---hull-14.yml                                       done                             0.03        0.03        None
loop-lit/hh2012-ex1b91a782.i---hull-15.yml                                       done                             0.03        0.04        None
loop-lit/hh2012-ex1b91a782.i---hull-16.yml                                       done                             0.03        0.03        None
loop-lit/hh2012-ex1b91a782.i---hull-17.yml                                       done                             0.03        0.03        None
loop-lit/hh2012-ex1b91a782.i---hull-18.yml                                       done                             0.03        0.03        None
loop-lit/hh2012-ex1b91a782.i---hull-19.yml                                       done                             0.03        0.04        None
loop-lit/hh2012-ex1b91a782.i---hull-2.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex1b91a782.i---hull-20.yml                                       done                             0.03        0.03        None
loop-lit/hh2012-ex1b91a782.i---hull-21.yml                                       done                             0.03        0.04        None
loop-lit/hh2012-ex1b91a782.i---hull-22.yml                                       done                             0.03        0.03        None
loop-lit/hh2012-ex1b91a782.i---hull-23.yml                                       done                             0.03        0.03        None
loop-lit/hh2012-ex1b91a782.i---hull-3.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex1b91a782.i---hull-4.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex1b91a782.i---hull-5.yml                                        done                             0.03        0.04        None
loop-lit/hh2012-ex1b91a782.i---hull-6.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex1b91a782.i---hull-7.yml                                        done                             0.04        0.04        None
loop-lit/hh2012-ex1b91a782.i---hull-8.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex1b91a782.i---hull-9.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex2be2366c.i---hull-0.yml                                        done                             0.03        0.04        None
loop-lit/hh2012-ex2be2366c.i---hull-1.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex2be2366c.i---hull-2.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex2be2366c.i---hull-3.yml                                        done                             0.03        0.04        None
loop-lit/hh2012-ex3f5c5e9.i---hull-0.yml                                         done                             0.03        0.04        None
loop-lit/hh2012-ex3f5c5e9.i---hull-1.yml                                         done                             0.03        0.03        None
loop-lit/hh2012-ex3f5c5e9.i---hull-10.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex3f5c5e9.i---hull-11.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex3f5c5e9.i---hull-12.yml                                        done                             0.03        0.04        None
loop-lit/hh2012-ex3f5c5e9.i---hull-13.yml                                        done                             0.03        0.04        None
loop-lit/hh2012-ex3f5c5e9.i---hull-14.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex3f5c5e9.i---hull-15.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex3f5c5e9.i---hull-16.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex3f5c5e9.i---hull-17.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex3f5c5e9.i---hull-18.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex3f5c5e9.i---hull-19.yml                                        done                             0.04        0.04        None
loop-lit/hh2012-ex3f5c5e9.i---hull-2.yml                                         done                             0.03        0.03        None
loop-lit/hh2012-ex3f5c5e9.i---hull-20.yml                                        done                             0.03        0.04        None
loop-lit/hh2012-ex3f5c5e9.i---hull-21.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex3f5c5e9.i---hull-22.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex3f5c5e9.i---hull-23.yml                                        done                             0.03        0.03        None
loop-lit/hh2012-ex3f5c5e9.i---hull-3.yml                                         done                             0.03        0.03        None
loop-lit/hh2012-ex3f5c5e9.i---hull-4.yml                                         done                             0.03        0.03        None
loop-lit/hh2012-ex3f5c5e9.i---hull-5.yml                                         done                             0.04        0.04        None
loop-lit/hh2012-ex3f5c5e9.i---hull-6.yml                                         done                             0.03        0.03        None
loop-lit/hh2012-ex3f5c5e9.i---hull-7.yml                                         done                             0.04        0.04        None
loop-lit/hh2012-ex3f5c5e9.i---hull-8.yml                                         done                             0.03        0.03        None
loop-lit/hh2012-ex3f5c5e9.i---hull-9.yml                                         done                             0.04        0.04        None
loop-lit/hhk2008121571.i---hull-0.yml                                            done                             0.03        0.04        None
loop-lit/hhk2008121571.i---hull-1.yml                                            done                             0.03        0.04        None
loop-lit/hhk2008121571.i---hull-2.yml                                            done                             0.04        0.04        None
loop-lit/hhk2008121571.i---hull-3.yml                                            done                             0.03        0.03        None
loop-lit/hhk2008121571.i---hull-4.yml                                            done                             0.03        0.03        None
loop-lit/hhk2008121571.i---hull-5.yml                                            done                             0.03        0.03        None
loop-lit/jm2006.c.i.v+cfa-reducer046580.i---hull-0.yml                           done                             0.03        0.03        None
loop-lit/jm2006.c.i.v+cfa-reducer046580.i---hull-1.yml                           done                             0.03        0.03        None
loop-lit/jm2006.c.i.v+cfa-reducer046580.i---hull-2.yml                           done                             0.03        0.03        None
loop-lit/jm2006.c.i.v+cfa-reducer046580.i---hull-3.yml                           done                             0.03        0.03        None
loop-lit/jm2006.c.i.v+cfa-reducer046580.i---hull-4.yml                           done                             0.03        0.03        None
loop-lit/jm2006.c.i.v+cfa-reducer046580.i---hull-5.yml                           done                             0.03        0.03        None
loop-lit/jm2006508ce8.i---hull-0.yml                                             done                             0.03        0.03        None
loop-lit/jm2006508ce8.i---hull-1.yml                                             done                             0.03        0.03        None
loop-lit/jm2006508ce8.i---hull-2.yml                                             done                             0.03        0.03        None
loop-lit/jm2006508ce8.i---hull-3.yml                                             done                             0.03        0.03        None
loop-lit/jm2006508ce8.i---hull-4.yml                                             done                             0.03        0.03        None
loop-lit/jm2006508ce8.i---hull-5.yml                                             done                             0.03        0.03        None
loop-lit/jm2006_variant52075d.i---hull-0.yml                                     done                             0.03        0.03        None
loop-lit/jm2006_variant52075d.i---hull-1.yml                                     done                             0.03        0.03        None
loop-lit/jm2006_variant52075d.i---hull-2.yml                                     done                             0.04        0.04        None
loop-lit/jm2006_variant52075d.i---hull-3.yml                                     done                             0.03        0.03        None
loop-lit/jm2006_variant52075d.i---hull-4.yml                                     done                             0.03        0.03        None
loop-lit/jm2006_variant52075d.i---hull-5.yml                                     done                             0.03        0.03        None
loop-lit/mcmillan2006b51c19.i---hull-0.yml                                       done                             0.03        0.03        None
loop-lit/mcmillan2006b51c19.i---hull-1.yml                                       done                             0.03        0.03        None
loop-lit/mcmillan2006b51c19.i---hull-10.yml                                      done                             0.03        0.04        None
loop-lit/mcmillan2006b51c19.i---hull-11.yml                                      done                             0.03        0.03        None
loop-lit/mcmillan2006b51c19.i---hull-12.yml                                      done                             0.03        0.03        None
loop-lit/mcmillan2006b51c19.i---hull-13.yml                                      done                             0.04        0.04        None
loop-lit/mcmillan2006b51c19.i---hull-14.yml                                      done                             0.03        0.03        None
loop-lit/mcmillan2006b51c19.i---hull-15.yml                                      done                             0.03        0.03        None
loop-lit/mcmillan2006b51c19.i---hull-16.yml                                      done                             0.03        0.03        None
loop-lit/mcmillan2006b51c19.i---hull-17.yml                                      done                             0.03        0.04        None
loop-lit/mcmillan2006b51c19.i---hull-2.yml                                       done                             0.03        0.04        None
loop-lit/mcmillan2006b51c19.i---hull-3.yml                                       done                             0.03        0.04        None
loop-lit/mcmillan2006b51c19.i---hull-4.yml                                       done                             0.03        0.03        None
loop-lit/mcmillan2006b51c19.i---hull-5.yml                                       done                             0.03        0.03        None
loop-lit/mcmillan2006b51c19.i---hull-6.yml                                       done                             0.03        0.03        None
loop-lit/mcmillan2006b51c19.i---hull-7.yml                                       done                             0.03        0.03        None
loop-lit/mcmillan2006b51c19.i---hull-8.yml                                       done                             0.03        0.03        None
loop-lit/mcmillan2006b51c19.i---hull-9.yml                                       done                             0.04        0.04        None
loop-lit/mine2017-ex4.10e8d862.i---hull-0.yml                                    done                             0.03        0.04        None
loop-lit/mine2017-ex4.10e8d862.i---hull-1.yml                                    done                             0.03        0.03        None
loop-lit/mine2017-ex4.10e8d862.i---hull-2.yml                                    done                             0.03        0.03        None
loop-lit/mine2017-ex4.10e8d862.i---hull-3.yml                                    done                             0.03        0.03        None
loop-lit/mine2017-ex4.10e8d862.i---hull-4.yml                                    done                             0.03        0.03        None
loop-lit/mine2017-ex4.10e8d862.i---hull-5.yml                                    done                             0.03        0.04        None
loop-lit/mine2017-ex4.675c637.i---hull-0.yml                                     done                             0.03        0.03        None
loop-lit/mine2017-ex4.675c637.i---hull-1.yml                                     done                             0.03        0.03        None
loop-lit/mine2017-ex4.675c637.i---hull-2.yml                                     done                             0.03        0.04        None
loop-lit/mine2017-ex4.675c637.i---hull-3.yml                                     done                             0.03        0.03        None
loop-lit/mine2017-ex4.675c637.i---hull-4.yml                                     done                             0.03        0.03        None
loop-lit/mine2017-ex4.675c637.i---hull-5.yml                                     done                             0.03        0.03        None
loop-lit/mine2017-ex4.7634c35.i---hull-0.yml                                     done                             0.03        0.03        None
loop-lit/mine2017-ex4.7634c35.i---hull-1.yml                                     done                             0.03        0.03        None
loop-lit/mine2017-ex4.7634c35.i---hull-2.yml                                     done                             0.03        0.03        None
loop-lit/mine2017-ex4.7634c35.i---hull-3.yml                                     done                             0.03        0.04        None
loop-lit/mine2017-ex4.832dcbd.i---hull-0.yml                                     done                             0.03        0.03        None
loop-lit/mine2017-ex4.832dcbd.i---hull-1.yml                                     done                             0.04        0.04        None
loop-lit/mine2017-ex4.832dcbd.i---hull-10.yml                                    done                             0.03        0.03        None
loop-lit/mine2017-ex4.832dcbd.i---hull-11.yml                                    done                             0.03        0.03        None
loop-lit/mine2017-ex4.832dcbd.i---hull-2.yml                                     done                             0.04        0.04        None
loop-lit/mine2017-ex4.832dcbd.i---hull-3.yml                                     done                             0.03        0.03        None
loop-lit/mine2017-ex4.832dcbd.i---hull-4.yml                                     failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.03        0.03        None
loop-lit/mine2017-ex4.832dcbd.i---hull-5.yml                                     failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.03        0.04        None
loop-lit/mine2017-ex4.832dcbd.i---hull-6.yml                                     done                             0.03        0.03        None
loop-lit/mine2017-ex4.832dcbd.i---hull-7.yml                                     done                             0.03        0.03        None
loop-lit/mine2017-ex4.832dcbd.i---hull-8.yml                                     failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.03        0.03        None
loop-lit/mine2017-ex4.832dcbd.i---hull-9.yml                                     failure Result: failure (PolyReccone & LPLH (no relax) is more precise)        0.03        0.03        None
loop-new/count_by_1_variante55e6b.i---hull-0.yml                                 done                             0.03        0.03        None
loop-new/count_by_1_variante55e6b.i---hull-1.yml                                 done                             0.03        0.03        None
