tool	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0	Projection of integer hull 1.0
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound1004f53.i---hull-5.yml	done	0.051849	0.055353003001073375	32.145408
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound100930aeb.i---hull-0.yml	done	0.049491	0.052827247011009604	32.112640
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound100930aeb.i---hull-1.yml	done	0.055021	0.05957445898093283	32.116736
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound100930aeb.i---hull-2.yml	done	0.055111	0.05905144300777465	32.149504
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound100930aeb.i---hull-3.yml	done	0.060388	0.0647179110092111	32.149504
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound100930aeb.i---hull-4.yml	done	0.05796	0.06186018299194984	32.239616
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound100930aeb.i---hull-5.yml	done	0.056891	0.060857887991005555	32.251904
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound1011ddaa.i---hull-0.yml	done	0.058273	0.06235520000336692	32.419840
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound1011ddaa.i---hull-1.yml	done	0.053229	0.05797602000529878	32.112640
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound1011ddaa.i---hull-2.yml	done	0.053977	0.05804207199253142	32.141312
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound1011ddaa.i---hull-3.yml	done	0.050897	0.05454632602049969	32.149504
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound1011ddaa.i---hull-4.yml	done	0.067116	0.07136972399894148	32.145408
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound1011ddaa.i---hull-5.yml	done	0.051828	0.055244201997993514	32.133120
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound203a12df.i---hull-0.yml	done	0.05767	0.061312969017308205	32.112640
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound203a12df.i---hull-1.yml	done	0.056903	0.06170805898727849	32.370688
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound203a12df.i---hull-2.yml	done	0.055263	0.06015924099483527	32.165888
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound203a12df.i---hull-3.yml	done	0.050883	0.05362105299718678	32.284672
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound203a12df.i---hull-4.yml	done	0.056022	0.06045316901872866	32.141312
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound203a12df.i---hull-5.yml	done	0.06337	0.06727325098472647	32.239616
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound289d156.i---hull-0.yml	done	0.057135	0.06114682598854415	32.792576
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound289d156.i---hull-1.yml	done	0.049932	0.05394813499879092	32.104448
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound289d156.i---hull-2.yml	done	0.051249	0.05471899200347252	32.256000
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound289d156.i---hull-3.yml	done	0.054747	0.0583683549775742	32.178176
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound289d156.i---hull-4.yml	done	0.056956	0.06089612600044347	32.141312
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound289d156.i---hull-5.yml	done	0.050813	0.05455991698545404	32.137216
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound50224908.i---hull-0.yml	done	0.056218	0.06003193501965143	32.358400
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound50224908.i---hull-1.yml	done	0.058639	0.06289908802136779	32.149504
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound50224908.i---hull-2.yml	done	0.065433	0.06905495500541292	32.149504
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound50224908.i---hull-3.yml	done	0.058164	0.06179142600740306	32.153600
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound50224908.i---hull-4.yml	done	0.05265	0.0573114339786116	32.149504
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound50224908.i---hull-5.yml	done	0.054285	0.05806485001812689	32.141312
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound5e58f41.i---hull-0.yml	done	0.056184	0.061541289993328974	32.108544
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound5e58f41.i---hull-1.yml	done	0.052353	0.056617316004121676	32.104448
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound5e58f41.i---hull-2.yml	done	0.067801	0.07243274999200366	32.481280
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound5e58f41.i---hull-3.yml	done	0.055512	0.059147199004655704	32.157696
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound5e58f41.i---hull-4.yml	done	0.057311	0.06308181799249724	32.141312
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo1-u_valuebound5e58f41.i---hull-5.yml	done	0.055297	0.05922547401860356	32.137216
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound1007027b7.i---hull-0.yml	done	0.053116	0.056756883015623316	32.251904
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound1007027b7.i---hull-1.yml	done	0.056905	0.06087497100816108	32.423936
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound1007027b7.i---hull-2.yml	done	0.071989	0.07571505999658257	32.550912
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound1007027b7.i---hull-3.yml	done	0.053924	0.05658665098599158	32.309248
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound1007027b7.i---hull-4.yml	done	0.054585	0.05845624799258076	32.366592
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound1007027b7.i---hull-5.yml	done	0.054821	0.05805033800425008	32.362496
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound10d7916e.i---hull-0.yml	done	0.062487	0.06641132701770402	32.247808
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound10d7916e.i---hull-1.yml	done	0.059308	0.06287200600490905	32.514048
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound10d7916e.i---hull-2.yml	done	0.059229	0.06303632698836736	32.464896
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound10d7916e.i---hull-3.yml	done	0.05357	0.0573201370134484	32.456704
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound10d7916e.i---hull-4.yml	done	0.054406	0.05782894298317842	32.354304
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound10d7916e.i---hull-5.yml	done	0.056919	0.06039427701034583	32.354304
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound16bdd8c.i---hull-0.yml	done	0.056783	0.061154784983955324	32.813056
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound16bdd8c.i---hull-1.yml	done	0.071784	0.07559142899117433	32.546816
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound16bdd8c.i---hull-2.yml	done	0.061454	0.06525566399795935	32.395264
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound16bdd8c.i---hull-3.yml	done	0.05425	0.05774950599879958	32.391168
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound16bdd8c.i---hull-4.yml	done	0.066692	0.07063043399830349	32.407552
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound16bdd8c.i---hull-5.yml	done	0.058223	0.06359189399518073	32.653312
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound2014121c.i---hull-0.yml	done	0.064026	0.06841911701485515	32.260096
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound2014121c.i---hull-1.yml	done	0.05395	0.05781825401936658	32.739328
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound2014121c.i---hull-2.yml	done	0.064639	0.06840631100931205	32.595968
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound2014121c.i---hull-3.yml	done	0.052335	0.05559581200941466	32.354304
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound2014121c.i---hull-4.yml	done	0.051694	0.05637780699180439	32.354304
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound2014121c.i---hull-5.yml	done	0.058036	0.06229382799938321	32.362496
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound2a79431.i---hull-0.yml	done	0.061966	0.0654594779771287	32.436224
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound2a79431.i---hull-1.yml	done	0.05437	0.059873589023482054	32.260096
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound2a79431.i---hull-2.yml	done	0.059153	0.06256394399679266	32.624640
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound2a79431.i---hull-3.yml	done	0.068832	0.0731240040040575	32.530432
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound2a79431.i---hull-4.yml	done	0.053912	0.05983364599524066	32.370688
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound2a79431.i---hull-5.yml	done	0.056132	0.0617099909868557	32.448512
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound50954f75.i---hull-0.yml	done	0.052558	0.05629291699733585	32.342016
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound50954f75.i---hull-1.yml	done	0.068318	0.0732251759909559	32.403456
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound50954f75.i---hull-2.yml	done	0.06663	0.07024881200050004	32.354304
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound50954f75.i---hull-3.yml	done	0.06263	0.06626473300275393	32.358400
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound50954f75.i---hull-4.yml	done	0.05835	0.06197249100659974	32.358400
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound50954f75.i---hull-5.yml	done	0.05747	0.0610046660003718	32.833536
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound5dd70b5.i---hull-0.yml	done	0.059287	0.0632386940123979	32.264192
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound5dd70b5.i---hull-1.yml	done	0.051409	0.05603662700741552	32.264192
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound5dd70b5.i---hull-2.yml	done	0.053212	0.05720290698809549	32.460800
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound5dd70b5.i---hull-3.yml	done	0.060247	0.06362770500709303	32.387072
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound5dd70b5.i---hull-4.yml	done	0.053374	0.05727550102164969	32.661504
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_unwindbound5dd70b5.i---hull-5.yml	done	0.055121	0.05862150699249469	32.370688
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_valuebound100bef248.i---hull-0.yml	done	0.053714	0.057763510994846	32.120832
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_valuebound100bef248.i---hull-1.yml	done	0.048819	0.05206406698562205	32.112640
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_valuebound100bef248.i---hull-2.yml	done	0.054348	0.058106709009734914	32.153600
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_valuebound100bef248.i---hull-3.yml	done	0.054129	0.05727850101538934	32.141312
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_valuebound100bef248.i---hull-4.yml	done	0.060043	0.06429000000935048	32.120832
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_valuebound100bef248.i---hull-5.yml	done	0.052937	0.05606515100225806	32.141312
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_valuebound20d61557.i---hull-0.yml	done	0.045458	0.048979565006447956	32.129024
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_valuebound20d61557.i---hull-1.yml	done	0.045262	0.04899878200376406	32.133120
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_valuebound20d61557.i---hull-2.yml	done	0.056154	0.061204746016301215	32.141312
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_valuebound20d61557.i---hull-3.yml	done	0.057663	0.06175930399331264	32.141312
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_valuebound20d61557.i---hull-4.yml	done	0.056354	0.06075245499960147	32.141312
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_valuebound20d61557.i---hull-5.yml	done	0.056169	0.05972377699799836	32.153600
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_valuebound50a6b2e6.i---hull-0.yml	done	0.054868	0.05896503399708308	32.124928
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_valuebound50a6b2e6.i---hull-1.yml	done	0.048539	0.05243318199063651	32.124928
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_valuebound50a6b2e6.i---hull-2.yml	done	0.06018	0.06416377899586223	32.145408
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_valuebound50a6b2e6.i---hull-3.yml	done	0.052996	0.05649106000782922	32.141312
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_valuebound50a6b2e6.i---hull-4.yml	done	0.055854	0.06009526300476864	32.129024
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll2_valuebound50a6b2e6.i---hull-5.yml	done	0.061604	0.06523442000616342	32.186368
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound100f1f7df.i---hull-0.yml	done	0.056655	0.061185994010884315	32.382976
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound100f1f7df.i---hull-1.yml	done	0.059139	0.06329054600792006	32.526336
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound100f1f7df.i---hull-2.yml	done	0.066636	0.07136932399589568	32.370688
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound100f1f7df.i---hull-3.yml	done	0.062611	0.06647269098903053	32.481280
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound100f1f7df.i---hull-4.yml	done	0.06008	0.0646181039919611	32.358400
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound100f1f7df.i---hull-5.yml	done	0.058363	0.06204077898291871	32.604160
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound102018df.i---hull-0.yml	done	0.054862	0.059548262011958286	32.243712
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound102018df.i---hull-1.yml	done	0.05458	0.05930750601692125	32.247808
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound102018df.i---hull-2.yml	done	0.054285	0.05803327402099967	32.358400
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound102018df.i---hull-3.yml	done	0.05547	0.05977455698302947	32.395264
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound102018df.i---hull-4.yml	done	0.057255	0.0629395619907882	32.354304
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound102018df.i---hull-5.yml	done	0.064065	0.06776395699125715	32.657408
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound18e4011.i---hull-0.yml	done	0.060517	0.06417558999964967	32.358400
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound18e4011.i---hull-1.yml	done	0.063769	0.06735540597583167	32.612352
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound18e4011.i---hull-2.yml	done	0.059653	0.06348736499785446	32.456704
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound18e4011.i---hull-3.yml	done	0.054642	0.05765296702156775	32.403456
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound18e4011.i---hull-4.yml	done	0.054985	0.05946251700515859	32.407552
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound18e4011.i---hull-5.yml	done	0.062441	0.06606886198278517	32.464896
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound2034684a.i---hull-0.yml	done	0.062529	0.06646024499787018	32.256000
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound2034684a.i---hull-1.yml	done	0.058243	0.062127170007443056	32.260096
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound2034684a.i---hull-2.yml	done	0.061469	0.06476216000737622	32.358400
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound2034684a.i---hull-3.yml	done	0.055205	0.059041906002676114	32.350208
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound2034684a.i---hull-4.yml	done	0.060215	0.06377252298989333	32.358400
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound2034684a.i---hull-5.yml	done	0.063324	0.0673047470045276	32.354304
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound2d0161e.i---hull-0.yml	done	0.058388	0.06304832099704072	32.288768
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound2d0161e.i---hull-1.yml	done	0.054783	0.05846486001973972	32.260096
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound2d0161e.i---hull-2.yml	done	0.054045	0.05793702902155928	32.366592
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound2d0161e.i---hull-3.yml	done	0.06347	0.06717278400901705	32.325632
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound2d0161e.i---hull-4.yml	done	0.058193	0.06173330399906263	32.428032
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound2d0161e.i---hull-5.yml	done	0.063081	0.06620309999561869	32.358400
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound50608d09.i---hull-0.yml	done	0.064388	0.06853402202250436	32.456704
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound50608d09.i---hull-1.yml	done	0.077008	0.0827366629964672	32.251904
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound50608d09.i---hull-2.yml	done	0.058411	0.06331176799722016	32.350208
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound50608d09.i---hull-3.yml	done	0.060035	0.06401697499677539	32.555008
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound50608d09.i---hull-4.yml	done	0.054692	0.05853749602101743	32.362496
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound50608d09.i---hull-5.yml	done	0.058129	0.061998312012292445	32.354304
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound5a65828.i---hull-0.yml	done	0.048952	0.05277039101929404	32.251904
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound5a65828.i---hull-1.yml	done	0.054837	0.058714023005450144	32.251904
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound5a65828.i---hull-2.yml	done	0.060071	0.06371442199451849	32.362496
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound5a65828.i---hull-3.yml	done	0.057156	0.06046560499817133	32.608256
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound5a65828.i---hull-4.yml	done	0.061885	0.0659468820085749	32.358400
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_unwindbound5a65828.i---hull-5.yml	done	0.069772	0.07386807599687018	32.374784
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound100ee8de3.i---hull-0.yml	done	0.05945	0.06310144800227135	32.231424
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound100ee8de3.i---hull-1.yml	done	0.05545	0.06015827500959858	32.256000
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound100ee8de3.i---hull-2.yml	done	0.058953	0.06242961299722083	32.346112
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound100ee8de3.i---hull-3.yml	done	0.056473	0.06029831399791874	32.395264
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound100ee8de3.i---hull-4.yml	done	0.058513	0.0640631660062354	32.133120
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound100ee8de3.i---hull-5.yml	done	0.054071	0.05761296002310701	32.129024
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound1014a452.i---hull-0.yml	done	0.052344	0.055926822999026626	32.313344
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound1014a452.i---hull-1.yml	done	0.060851	0.06455092699616216	32.194560
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound1014a452.i---hull-2.yml	done	0.059321	0.06320228401455097	32.264192
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound1014a452.i---hull-3.yml	done	0.052823	0.056805975997122005	32.141312
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound1014a452.i---hull-4.yml	done	0.05428	0.058482479013036937	32.149504
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound1014a452.i---hull-5.yml	done	0.055685	0.05894952200469561	32.260096
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound17da495.i---hull-0.yml	done	0.063696	0.06768252502661198	32.124928
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound17da495.i---hull-1.yml	done	0.056852	0.06098306502099149	32.120832
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound17da495.i---hull-2.yml	done	0.064715	0.06774303401471116	32.677888
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound17da495.i---hull-3.yml	done	0.053788	0.057543062983313575	32.661504
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound17da495.i---hull-4.yml	done	0.067535	0.0725659150048159	32.370688
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound17da495.i---hull-5.yml	done	0.061308	0.06464204099029303	32.243712
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound20c5a7f5.i---hull-0.yml	done	0.059458	0.06321965999086387	32.124928
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound20c5a7f5.i---hull-1.yml	done	0.0567	0.06141888801357709	32.231424
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound20c5a7f5.i---hull-2.yml	done	0.064944	0.0684642790001817	32.215040
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound20c5a7f5.i---hull-3.yml	done	0.065111	0.06870660901768133	32.129024
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound20c5a7f5.i---hull-4.yml	done	0.051985	0.05649396902299486	32.124928
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound20c5a7f5.i---hull-5.yml	done	0.062025	0.06573220100835897	32.325632
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound294c056.i---hull-0.yml	done	0.053566	0.056406227027764544	32.112640
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound294c056.i---hull-1.yml	done	0.056276	0.0599678979779128	32.129024
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound294c056.i---hull-2.yml	done	0.057774	0.06143002901808359	32.145408
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound294c056.i---hull-3.yml	done	0.067367	0.07137119499384426	32.129024
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound294c056.i---hull-4.yml	done	0.051078	0.055347513989545405	32.129024
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound294c056.i---hull-5.yml	done	0.068039	0.0731783589872066	32.280576
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound50150572.i---hull-0.yml	done	0.056486	0.06097460200544447	32.219136
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound50150572.i---hull-1.yml	done	0.056302	0.061187205981696025	32.288768
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound50150572.i---hull-2.yml	done	0.054608	0.058166386996163055	32.190464
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound50150572.i---hull-3.yml	done	0.053346	0.05841801199130714	32.153600
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound50150572.i---hull-4.yml	done	0.058094	0.06186271397746168	32.129024
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound50150572.i---hull-5.yml	done	0.058514	0.0624328629928641	32.141312
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound5cfa886.i---hull-0.yml	done	0.052002	0.05589312399388291	32.116736
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound5cfa886.i---hull-1.yml	done	0.050757	0.056694395025260746	32.129024
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound5cfa886.i---hull-2.yml	done	0.060782	0.06501286500133574	32.399360
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound5cfa886.i---hull-3.yml	done	0.06457	0.06948712901794352	32.378880
svcomp2025-cra-monotone-hulls/nla-digbench-scaling/geo2-ll_valuebound5cfa886.i---hull-4.yml	done	0.057049	0.06172252999385819	32.133120
